crop_name,growth_stage,soil_type,nitrogen,phosphorus,potassium,ph_level,fertilizer_plan
soybean,harvest,loam,31.91223087187631,42.24362847621506,33.69559591109385,7.007645614763483,nitrogen_boost
wheat,flowering,silt,117.12803137360244,83.00997813197266,81.00084385717663,7.547419507825089,balanced_npk_maintenance
maize,flowering,loam,72.0429636947211,35.39161888966106,29.712847491398875,6.628661416235268,balanced_npk_maintenance
wheat,seedling,sandy,58.54081656723251,15.14977386093753,25.62792987989375,6.451022887557899,phosphorus_root_support
rice,harvest,sandy,16.407712900872028,75.01583334481093,36.01592207712754,6.7384111902457295,nitrogen_boost
maize,fruiting,sandy,40.50166809191188,69.88160597080335,130.5492296449383,5.434186892210478,nitrogen_boost
soybean,seedling,loam,79.21118122690768,48.797539526167945,27.245634729266563,6.588748342719505,balanced_npk_maintenance
soybean,vegetative,sandy,47.36971548736761,40.894424161674436,71.93340805148122,6.431533654275329,balanced_npk_maintenance
soybean,seedling,sandy,124.18655711034819,53.42027552742514,90.3754757071188,6.536584512174382,balanced_npk_maintenance
wheat,vegetative,loam,106.07970903494007,16.22135722703287,127.66086203984837,6.28271178301542,balanced_npk_maintenance
wheat,seedling,silt,91.69523110654283,76.14542758963425,37.72356905042173,7.467261084683456,balanced_npk_maintenance
soybean,harvest,loam,122.51479628085657,76.2886310022597,125.24905230946324,7.03884727506993,balanced_npk_maintenance
lettuce,vegetative,sandy,118.32696304529496,58.538874841490845,92.33185677433411,6.061076333247391,balanced_npk_maintenance
lettuce,flowering,clay,39.332597154411474,12.710754668041819,127.97083491832184,8.241966512293928,nitrogen_boost
citrus,harvest,sandy,49.82082951037012,85.18354766493273,102.00753421177693,5.26068485707723,lime_ph_correction
maize,fruiting,silt,21.736644108410317,76.43535524152048,80.88108884167207,7.639487212056654,nitrogen_boost
tomato,vegetative,sandy,68.7316738142571,43.42598115391226,107.52424033549451,7.913970878478138,sulfur_ph_correction
lettuce,harvest,clay,17.814237702642764,66.05512442007034,65.79396836311247,4.959322499322632,nitrogen_boost
tomato,vegetative,loam,20.626306887419588,10.318019265539673,125.58436700332923,7.521803335425501,nitrogen_boost
tomato,seedling,sandy,58.752929816139115,14.210038498361836,50.592338692126965,7.935241026545116,phosphorus_root_support
citrus,harvest,clay,85.97383621683802,46.47671484758584,104.56796859117169,4.903734978712194,lime_ph_correction
maize,vegetative,silt,60.96499093275793,45.62492301424393,75.21127148614306,6.213465811041361,balanced_npk_maintenance
soybean,vegetative,loam,38.211419082933816,26.68363217104743,90.657934192211,7.4452436995496925,nitrogen_boost
lettuce,harvest,sandy,110.49831324893881,19.589805746138744,94.15394321257503,7.7838183381064745,balanced_npk_maintenance
soybean,flowering,clay,95.6890248149962,20.835811002735113,37.97868753819316,7.224102413845971,phosphorus_root_support
wheat,seedling,silt,29.791561099003463,41.919702852280395,56.39571953556897,6.169982020279793,nitrogen_boost
maize,fruiting,sandy,22.903519794762886,87.52354138484542,23.960763796904388,5.389623076454996,nitrogen_boost
maize,seedling,clay,110.7168143843755,10.0546103763943,50.44674360381305,4.974056382748036,phosphorus_root_support
rice,harvest,sandy,61.412232355469534,68.73111842895226,105.7273653440208,5.913097953102359,balanced_npk_maintenance
tomato,fruiting,silt,123.55625553790046,89.27128155075135,86.25585950072448,7.367824427523779,balanced_npk_maintenance
lettuce,seedling,silt,99.14235227649247,59.78115962916204,34.230763032921594,5.899559570788333,balanced_npk_maintenance
tomato,harvest,clay,49.56635215069748,48.63483419997636,93.76424526161836,7.515744338349579,balanced_npk_maintenance
soybean,fruiting,sandy,25.91242295692977,15.259166528081137,65.14570730958232,5.712462945782103,nitrogen_boost
citrus,flowering,peaty,27.30349287273898,39.215822997953104,93.46266671211615,7.44917106541978,nitrogen_boost
lettuce,seedling,loam,130.33888641118523,34.03801150161714,48.75498377922568,5.356095026861203,lime_ph_correction
tomato,vegetative,sandy,105.24184663172822,11.962712534880275,106.65948300091223,5.54560169476873,lime_ph_correction
rice,harvest,silt,86.5280629039619,57.83356488494735,27.768912817085432,7.501232007864312,balanced_npk_maintenance
tomato,harvest,peaty,28.7492306315014,67.7727561209291,75.88912161051084,6.251079522210139,nitrogen_boost
tomato,flowering,peaty,61.44510569235989,85.76939340750697,73.19320744660877,8.011840324732862,sulfur_ph_correction
soybean,harvest,clay,110.63236760451494,44.51275077646703,125.80459138593136,7.773917189272492,balanced_npk_maintenance
maize,flowering,sandy,66.34562586481532,36.00822952519104,20.51725974573906,5.698462791494485,lime_ph_correction
rice,vegetative,clay,41.92148962663813,18.87498726325419,17.61307382537938,6.598283820485928,nitrogen_boost
maize,fruiting,clay,61.79885611403562,75.78452508238598,101.86494296415417,8.229718185165904,sulfur_ph_correction
rice,seedling,silt,81.3625070124468,77.89749496807097,65.89441450972045,8.187225827694105,sulfur_ph_correction
soybean,fruiting,clay,20.684838671074054,15.527751578033845,17.957905737273595,6.653052591551477,nitrogen_boost
rice,fruiting,silt,77.57672666747038,68.27236755429784,112.7353348951918,5.521589525195276,lime_ph_correction
tomato,harvest,peaty,112.8356530626737,25.154841742583866,71.87212999077656,7.114177734874462,balanced_npk_maintenance
citrus,vegetative,silt,105.38508699665346,11.813182112448473,107.43937335071338,7.647262259522506,balanced_npk_maintenance
wheat,harvest,silt,19.635315258351707,73.18108026585203,101.63319578748715,7.557756400491108,nitrogen_boost
maize,seedling,sandy,114.72520416033187,14.759067112898954,16.303489305056015,6.234939533107848,phosphorus_root_support
rice,harvest,loam,37.92296054031968,53.08013148742345,123.90365619351167,7.763938093224725,nitrogen_boost
citrus,harvest,clay,94.58196239975544,20.40665951955533,74.73118729685623,5.862410850919454,balanced_npk_maintenance
wheat,flowering,silt,88.46863888481992,45.68675740812393,38.97506044964299,5.202711787190316,lime_ph_correction
maize,vegetative,peaty,91.41589209649892,89.27778009388574,126.55289022507644,6.26071388126568,balanced_npk_maintenance
maize,vegetative,clay,105.18336909847683,8.765837086083632,125.33121129469998,5.269540895303823,lime_ph_correction
soybean,seedling,clay,84.85107643323767,61.17628165548789,19.766149667481923,6.903565101803382,balanced_npk_maintenance
citrus,vegetative,peaty,128.578295959447,64.7908291250057,19.631257379364705,7.223440860190768,potassium_fruit_support
maize,vegetative,loam,31.577604443798364,32.4221495885984,70.00696215037502,7.465218943379892,nitrogen_boost
tomato,flowering,peaty,42.15619845441243,22.621264804550737,45.519428099104,7.273408095424608,nitrogen_boost
lettuce,flowering,silt,17.352430169885984,71.03044959934782,98.86991421634157,6.033011186414907,nitrogen_boost
soybean,seedling,peaty,130.16723266151877,53.102766874836654,68.55365333814783,6.060719286570106,balanced_npk_maintenance
citrus,fruiting,sandy,39.83274064611645,22.921752951857425,88.30666434192445,4.970762581348737,nitrogen_boost
citrus,seedling,sandy,44.01441862636766,71.08479596663352,43.5742172758631,4.858231795152558,nitrogen_boost
citrus,harvest,clay,117.71942702344504,15.837653690097774,126.80193667196934,6.9806149806520565,balanced_npk_maintenance
citrus,fruiting,loam,38.82625273119871,64.50575634539182,88.98369205096766,7.5286406791544245,nitrogen_boost
lettuce,harvest,clay,108.81564385488186,30.44596831295916,24.26697012008992,7.949257674182979,sulfur_ph_correction
wheat,vegetative,sandy,41.415225369669386,39.90701500720415,126.47245323737198,6.308456507025085,nitrogen_boost
tomato,fruiting,clay,69.92942325419357,78.40901125755678,103.88924057575845,7.426802165581318,balanced_npk_maintenance
rice,seedling,silt,87.90597962200107,33.32774552181732,107.63775333087048,6.228056109208822,balanced_npk_maintenance
lettuce,flowering,sandy,50.75905102253526,26.344736370874916,57.160893391385585,7.110947649030907,phosphorus_root_support
citrus,flowering,silt,94.51933112522609,80.9753848191322,102.81949381294177,8.239971680880505,sulfur_ph_correction
maize,harvest,peaty,125.93029071920373,59.51606477712832,30.745993531306375,7.645380126158833,balanced_npk_maintenance
lettuce,flowering,clay,39.28729940299177,43.98933249610063,94.155293627905,4.918958518624119,nitrogen_boost
maize,fruiting,peaty,91.83053939126373,21.628080058582057,25.10935815393102,7.173685028639648,balanced_npk_maintenance
citrus,seedling,sandy,45.738032834532106,85.45228223533435,82.76963204887426,4.885535385542083,lime_ph_correction
citrus,harvest,silt,86.82388725432598,41.74857907830409,112.23335511710833,4.809248603117824,lime_ph_correction
rice,seedling,loam,133.33944703636138,60.19193372619332,77.31412100170577,5.261677266741564,lime_ph_correction
tomato,harvest,peaty,30.94032082655935,23.428895363940633,92.1460933344065,6.9938004996513445,nitrogen_boost
citrus,seedling,silt,109.71571301867314,48.98423295714412,94.90376521586364,7.390385534971763,balanced_npk_maintenance
citrus,seedling,loam,128.21740259145406,33.60872086792325,81.85546509403109,6.97883027280619,balanced_npk_maintenance
citrus,harvest,clay,121.2188313258581,67.56313978028518,80.04624214258357,4.800073479420221,lime_ph_correction
tomato,harvest,clay,40.181855223472446,16.61443689335952,89.39170830950503,5.59446017104242,nitrogen_boost
wheat,harvest,sandy,127.04824138725338,41.36987115853493,72.2129770156873,5.001120363845783,lime_ph_correction
soybean,vegetative,clay,17.95288254190723,22.57336035933095,46.99490561068658,6.236334370166439,nitrogen_boost
citrus,fruiting,clay,89.10821691876338,73.12563136657882,68.77552742647757,5.254059142105005,lime_ph_correction
wheat,fruiting,peaty,86.55421155188806,51.18774124030444,19.75156242687369,6.2064657647893995,balanced_npk_maintenance
citrus,fruiting,sandy,120.8665775308303,27.164067713109358,132.01432429040239,4.843102659876758,lime_ph_correction
rice,fruiting,peaty,132.43151555170448,72.41989080491938,78.11026607098663,5.337434738992191,lime_ph_correction
rice,flowering,peaty,86.46597923156924,11.061313717449462,34.74761661223211,6.919978468591587,phosphorus_root_support
citrus,vegetative,peaty,100.81387334394377,63.40481805134496,78.20108229757909,5.366587091228502,lime_ph_correction
citrus,harvest,clay,59.491767265158735,89.89238840091944,21.551163953764462,7.053387952236243,potassium_fruit_support
maize,flowering,sandy,15.867151702895397,46.31444608199094,52.00428124997923,5.09697083245696,nitrogen_boost
rice,seedling,silt,93.24626698652122,59.747933695596146,116.81403959752716,7.4082523678322145,balanced_npk_maintenance
wheat,vegetative,loam,115.64633631176386,43.11789078383777,19.195959212011417,6.295776751834358,balanced_npk_maintenance
rice,harvest,sandy,19.051622966763322,67.31906150117139,118.9025464781358,6.732715144570603,nitrogen_boost
citrus,seedling,silt,38.19830220549359,9.531684326258409,63.78438280557024,7.629591384123035,nitrogen_boost
lettuce,harvest,loam,112.94628924900104,80.71911842006334,45.72076644802142,6.9095116315892735,balanced_npk_maintenance
rice,seedling,loam,102.80519377372336,40.830981050991014,101.97117468467599,6.541423482219486,balanced_npk_maintenance
maize,seedling,sandy,64.83256350762883,57.0746676094258,36.37048941968316,5.706441075559986,balanced_npk_maintenance
rice,seedling,peaty,73.1985031028924,32.166809302938816,90.35727924480156,6.68934433940008,balanced_npk_maintenance
lettuce,harvest,peaty,70.74349255478373,14.246706961809918,29.259785076132964,6.8405308552834,balanced_npk_maintenance
citrus,vegetative,silt,109.8686267272627,61.15276414200644,121.9133113693229,7.234526284417322,balanced_npk_maintenance
citrus,seedling,clay,43.87260352984604,37.19564933913625,105.14416797943676,7.137352713224212,nitrogen_boost
tomato,flowering,clay,113.06326413340733,68.33430368358054,39.2467204702952,6.575684640005742,potassium_fruit_support
maize,vegetative,loam,100.82839552861407,48.42713779151898,48.81941909806552,5.024838227576829,lime_ph_correction
lettuce,fruiting,peaty,47.56764590718471,80.11357004174594,27.035992986424098,6.149952473244312,balanced_npk_maintenance
citrus,seedling,peaty,115.01631186307473,21.274245787097307,77.1396883179823,7.289266349676929,phosphorus_root_support
lettuce,fruiting,loam,65.75443020105581,55.1020779963079,87.81429171014273,5.088917629728839,lime_ph_correction
tomato,vegetative,clay,106.5833494291592,48.60735125428836,25.20013565177304,5.248653608877799,potassium_fruit_support
maize,flowering,silt,106.62991349242078,12.307187434740829,125.42253342447466,7.262135517723738,phosphorus_root_support
tomato,fruiting,silt,104.73712034860847,55.85107068653573,90.65118932422152,6.673025862533498,balanced_npk_maintenance
soybean,flowering,clay,54.82974853678544,58.96904416355831,98.9977947291495,7.97599487606027,sulfur_ph_correction
soybean,flowering,clay,86.10186721084402,32.34472098372393,54.55763420398179,5.617063202692175,lime_ph_correction
maize,vegetative,loam,124.87145087453517,44.70918830724473,46.18528050597787,7.744270032430105,balanced_npk_maintenance
maize,seedling,clay,87.56094273402917,70.67946352821225,104.24253608777238,6.697084768740146,balanced_npk_maintenance
maize,seedling,loam,106.8318562061589,20.633545205912974,48.2404904205322,5.94345478479231,phosphorus_root_support
maize,vegetative,silt,85.49971734924117,35.48548570514358,15.444547741682936,5.518650380257425,lime_ph_correction
wheat,fruiting,peaty,39.364948112657274,49.14690576472812,22.131226104654008,5.910915768269933,nitrogen_boost
citrus,seedling,silt,22.143528070752293,58.13709215521339,33.15044407664891,7.998588430537424,nitrogen_boost
maize,flowering,clay,103.19960847576999,81.7792869037476,115.8865954900854,5.280952962030123,lime_ph_correction
rice,vegetative,peaty,71.29671351468099,24.00755935188567,120.26131541074218,7.120080513168743,balanced_npk_maintenance
citrus,fruiting,loam,45.41296056284085,65.77869723367675,19.69359610606893,7.172715191520982,potassium_fruit_support
citrus,fruiting,silt,26.128730300783754,76.9209658295833,73.38248252806146,8.004650809493466,nitrogen_boost
citrus,vegetative,clay,21.544395521708516,16.105047062568858,23.247710747595434,5.144690920602491,nitrogen_boost
maize,harvest,loam,65.46606002363382,14.352847203419653,59.685384036769385,6.349659319304047,balanced_npk_maintenance
wheat,seedling,clay,65.85832759280798,31.547305224938647,46.89000820230885,5.5348481097957265,lime_ph_correction
wheat,flowering,silt,87.0547504480621,46.84527430988459,129.71311095389126,5.269363539235048,lime_ph_correction
tomato,fruiting,sandy,95.54744939133488,11.624916319602567,90.89742837697095,7.955584565220626,sulfur_ph_correction
citrus,flowering,silt,19.42905149992952,26.410430036228032,119.68139270655024,5.006074343432921,nitrogen_boost
wheat,fruiting,silt,107.46658005263697,41.27937024162012,103.8653905460413,5.8785716931231,balanced_npk_maintenance
citrus,harvest,peaty,87.33108831588662,80.88180895366139,46.4938243696687,8.124366359209613,sulfur_ph_correction
tomato,seedling,peaty,47.57372244601981,46.706455293952686,64.55463753894351,6.888515155079656,balanced_npk_maintenance
lettuce,fruiting,peaty,108.03657712742331,57.16390946534863,38.391816983006024,4.865381452592548,lime_ph_correction
tomato,seedling,silt,57.011261608605366,88.95157810730507,38.87018417902431,6.533494200741627,potassium_fruit_support
soybean,vegetative,sandy,33.12570099190083,64.15440614649371,77.718230254124,7.499915087309,nitrogen_boost
maize,seedling,loam,15.210951959662516,67.30923394923018,89.15705438082777,7.097577036369541,nitrogen_boost
soybean,harvest,peaty,84.89530621662179,85.50881973429523,45.65070196910637,5.719431944123017,balanced_npk_maintenance
lettuce,vegetative,loam,98.31225360689845,21.853507523787606,71.62362254309357,8.164121116160299,sulfur_ph_correction
lettuce,harvest,silt,38.37191402141272,33.033785922174395,41.272354554244934,6.997016971015484,nitrogen_boost
citrus,seedling,clay,41.33132098989121,46.18044754081438,29.83660878717974,5.616331003436346,nitrogen_boost
soybean,harvest,loam,92.32024147475033,52.100883897395754,104.98319924720985,7.780214344704668,balanced_npk_maintenance
wheat,flowering,sandy,87.84471623675933,77.63666775951238,129.51293330615903,7.842184824834223,sulfur_ph_correction
rice,harvest,loam,100.18986384800368,27.129650618794457,121.73417571075024,5.133657225982421,lime_ph_correction
citrus,harvest,peaty,22.370547505920044,22.37373787689244,31.410949865352936,7.009966553554352,nitrogen_boost
citrus,vegetative,sandy,76.72192183303919,87.74495650938964,78.48980703786131,6.464165747101058,balanced_npk_maintenance
maize,fruiting,loam,28.502253406907847,34.95746856615434,25.676020582831782,6.6401946572522945,nitrogen_boost
rice,flowering,loam,40.40534715017292,57.93691679542063,31.58956418006355,7.8403278919106505,nitrogen_boost
maize,vegetative,loam,23.25287978689163,69.39415161732113,88.15556157796922,8.02054432935642,nitrogen_boost
rice,seedling,silt,83.51107101966781,63.496539766060785,55.1362949724587,6.581790093678425,balanced_npk_maintenance
rice,flowering,sandy,110.98180840878803,66.1307341234398,86.9736922884181,4.95770608858533,lime_ph_correction
wheat,seedling,loam,89.8836168127109,35.10421047285533,86.56780103103709,7.748863172508905,balanced_npk_maintenance
tomato,fruiting,peaty,32.43256993483708,76.49433250436938,72.6091642915018,6.668418704545506,nitrogen_boost
citrus,vegetative,clay,119.48493498859072,24.10346471224153,82.25199427504555,6.8524919180212684,balanced_npk_maintenance
tomato,flowering,sandy,97.6756387093582,16.478000859920783,73.12129541661935,8.385733719835924,phosphorus_root_support
tomato,fruiting,loam,117.93179987930714,72.08538095777241,33.68014508188132,8.296444093697982,potassium_fruit_support
rice,harvest,sandy,93.69037085075561,32.2273652951405,17.128341405512305,7.818006609878294,sulfur_ph_correction
tomato,fruiting,loam,101.89342950705111,89.00316977880782,103.40314453899984,7.812427617601621,sulfur_ph_correction
lettuce,fruiting,clay,26.151646622251363,21.614764448700242,47.04091794171604,7.623564819326587,nitrogen_boost
tomato,seedling,sandy,102.60775972659309,9.008332127126573,63.841975077373625,5.299371434209891,phosphorus_root_support
tomato,fruiting,loam,124.95024134293254,13.92863658432568,26.13184340380218,5.489964984948679,potassium_fruit_support
tomato,fruiting,silt,59.03649616818663,17.753925881938525,33.70444310666751,5.204062499876942,potassium_fruit_support
lettuce,harvest,peaty,18.606756799830272,85.74648972874922,120.51478209700498,8.083122553993192,nitrogen_boost
wheat,vegetative,sandy,116.16081855503064,10.593810736696227,41.88221063850052,5.687801078706578,lime_ph_correction
rice,vegetative,silt,73.71346829241791,75.7383562277081,79.56424806135769,4.873537344791235,lime_ph_correction
citrus,flowering,peaty,130.57591240569838,76.99884756859275,79.70689218280933,6.626860758248224,balanced_npk_maintenance
citrus,fruiting,silt,72.60488437102991,50.69464660005533,128.67583134689914,5.983682865199116,balanced_npk_maintenance
citrus,seedling,sandy,29.95417865715501,55.24840094005813,27.99401577948602,5.403186985723632,nitrogen_boost
rice,vegetative,loam,108.74746072996984,29.394030873899766,99.22469592294044,6.476674924637015,balanced_npk_maintenance
tomato,fruiting,sandy,19.97709470374325,49.85954881743555,69.2316790394442,6.9698388693210624,nitrogen_boost
maize,harvest,peaty,56.817085812772355,72.56996066772442,77.65123244102824,7.793228455177435,balanced_npk_maintenance
wheat,fruiting,peaty,26.571139425611506,73.76108097522398,22.965078540001123,5.964074558904017,nitrogen_boost
lettuce,vegetative,loam,36.1711378207726,25.27590249614423,92.72081929519575,6.853319818464332,nitrogen_boost
tomato,fruiting,loam,116.67474015937809,59.643082751398154,53.71549320568411,6.528058994538807,balanced_npk_maintenance
maize,harvest,silt,29.335484110106215,9.55142050755503,45.452577732286066,7.553096198068799,nitrogen_boost
wheat,seedling,sandy,134.73897524852347,36.54653662596394,62.7184532604162,6.464272894341823,balanced_npk_maintenance
rice,seedling,clay,79.25659944268163,29.738943713247004,96.20049819347103,5.7054124808031315,balanced_npk_maintenance
lettuce,fruiting,sandy,25.935432854978355,53.8230956686747,39.68780782628478,7.901356685762092,nitrogen_boost
soybean,seedling,silt,132.32709209856785,40.08938264983773,44.697328986542345,6.3254087915960895,balanced_npk_maintenance
citrus,vegetative,peaty,47.032063497974704,50.5865904697394,67.9727752715807,6.416614656538526,balanced_npk_maintenance
tomato,fruiting,loam,68.94863284724573,16.880674050503213,20.744262743501814,6.33048384674776,potassium_fruit_support
citrus,vegetative,sandy,123.71265827237848,86.96408030177723,84.74764991805415,7.119797988528845,balanced_npk_maintenance
wheat,seedling,peaty,51.32037479193229,63.80489007242675,91.8148263431665,7.769223599881467,balanced_npk_maintenance
wheat,flowering,peaty,76.32326758780098,38.13274264416141,100.53495609729151,8.238665729338585,sulfur_ph_correction
soybean,vegetative,clay,60.145910452832,39.33813040444162,115.68042387578696,8.333791990634248,sulfur_ph_correction
maize,fruiting,sandy,108.04228138398048,44.678717641115725,58.09200769077946,7.704670913432814,balanced_npk_maintenance
maize,harvest,sandy,73.16062869701551,53.88019975000252,81.67328850150743,5.002654654108335,lime_ph_correction
rice,seedling,sandy,112.33016431635883,61.038719751355025,52.250836820652815,4.8166164654461205,lime_ph_correction
wheat,seedling,silt,100.55579866759363,66.26014802167981,125.87263552989452,7.155901191728003,balanced_npk_maintenance
tomato,fruiting,peaty,41.68260110941113,15.147869533697175,115.27236624707162,7.5557544406099435,nitrogen_boost
citrus,flowering,sandy,64.89299563968247,74.38538249536477,121.20768528417462,6.306723050152032,balanced_npk_maintenance
rice,seedling,clay,22.685532352111125,63.522318145945,47.003094915282084,6.9851075022358184,nitrogen_boost
soybean,harvest,sandy,123.95334089693262,10.0429881354139,79.6950472935803,8.005302308099832,sulfur_ph_correction
lettuce,vegetative,clay,73.02709659758303,34.27577596641352,70.27605413953046,8.335156157491689,sulfur_ph_correction
soybean,fruiting,silt,54.13380549351072,8.570875865807697,131.15952539583571,8.076328414455041,sulfur_ph_correction
soybean,flowering,clay,18.169717731825482,52.37303504431591,70.11499351607887,7.109262842039384,nitrogen_boost
soybean,vegetative,silt,109.55533786689782,31.60313979439496,100.36933708216306,6.680361762704745,balanced_npk_maintenance
tomato,fruiting,sandy,93.4252566826675,8.36415295640053,53.328525464961345,7.355423130073833,balanced_npk_maintenance
rice,fruiting,peaty,85.18633908671444,77.9639220369252,23.352128237870495,7.2200637281808495,balanced_npk_maintenance
maize,harvest,clay,78.57579509061412,83.11444972427601,79.52333576276348,4.9217984824901535,lime_ph_correction
rice,seedling,peaty,103.846339677312,60.611341785891526,88.34085405596998,7.037749310605292,balanced_npk_maintenance
soybean,fruiting,silt,52.88978385994188,23.899798537004692,78.665757796202,5.334441399906103,lime_ph_correction
wheat,seedling,sandy,66.53129222580984,80.97485269169178,59.9064285647102,4.933017636942683,lime_ph_correction
lettuce,flowering,loam,90.70670347749734,30.188574511049776,118.90004778233534,5.207303585511005,lime_ph_correction
rice,harvest,loam,97.48870266255858,18.61259225512168,39.98250416403342,5.2551996602088416,lime_ph_correction
rice,fruiting,sandy,27.68427355258079,14.825760166180288,85.63868772352473,4.918931392557649,nitrogen_boost
tomato,seedling,clay,55.35289562604684,46.77987431625488,118.65546409029577,8.19934051570328,sulfur_ph_correction
maize,fruiting,loam,119.15580769469078,25.398417481174903,15.671830065687612,7.9731739324899635,sulfur_ph_correction
rice,fruiting,peaty,65.30806381630657,89.66659324233882,33.989471556317724,6.355934355748508,balanced_npk_maintenance
rice,harvest,silt,79.3951554266389,45.873125949100746,47.80733538316441,8.192776424316486,sulfur_ph_correction
rice,harvest,silt,64.96061032380172,69.24554918744525,103.3487936000693,7.46254646170642,balanced_npk_maintenance
citrus,flowering,loam,132.94742021179724,8.983092379543606,23.63616743656931,5.5534469003225135,phosphorus_root_support
citrus,harvest,clay,101.75738212334666,85.55235220948623,67.57239702877149,4.887552805893238,lime_ph_correction
rice,harvest,sandy,108.03033800923028,8.374414264288482,80.96896914988575,5.454427506882606,lime_ph_correction
wheat,flowering,clay,21.105291276341354,33.38424996170134,59.467159950625955,7.871066928600733,nitrogen_boost
tomato,vegetative,clay,76.98379068730273,48.79020212916132,25.365603020710257,5.025159705919472,potassium_fruit_support
soybean,vegetative,loam,114.72560400825388,32.92314194027057,51.33010994360334,5.855435629682239,balanced_npk_maintenance
lettuce,flowering,sandy,94.36685729588189,58.25901129839195,94.96259560435553,6.453831228463468,balanced_npk_maintenance
lettuce,harvest,clay,108.0441984449816,11.91529489018193,70.22864598004008,8.22987604161968,sulfur_ph_correction
citrus,flowering,peaty,57.34320849541939,50.16529287116464,47.653501319333444,4.842201317691104,lime_ph_correction
lettuce,vegetative,sandy,94.36691460272678,22.453982693452875,60.882383303397816,6.080463266233306,balanced_npk_maintenance
citrus,seedling,clay,67.03396062649139,75.12110909874346,16.725011567104197,5.266145181020007,potassium_fruit_support
maize,fruiting,silt,99.36434536616443,12.226043766069017,116.08941374473949,5.427597992198515,lime_ph_correction
maize,vegetative,sandy,96.42036644574476,53.89842333942083,121.22279266219742,4.80695354588807,lime_ph_correction
maize,seedling,sandy,106.00138386949472,16.29098841969047,107.27731359635743,7.9841531614550405,phosphorus_root_support
rice,fruiting,peaty,121.09358335947162,19.614836804586094,89.41095346259502,7.812107321218614,sulfur_ph_correction
wheat,vegetative,sandy,104.52150887175794,84.1942363554491,97.1751441742317,6.148966223406687,balanced_npk_maintenance
lettuce,flowering,loam,23.858416503265328,21.784305305008814,72.96166267992217,7.395678701427059,nitrogen_boost
maize,flowering,clay,50.569856503372044,33.1590229447136,28.494385894798576,5.934756449441615,balanced_npk_maintenance
citrus,seedling,loam,62.57753980026697,23.795397127591006,106.65779035130814,7.038055544682453,phosphorus_root_support
citrus,flowering,peaty,117.4423391438071,19.178359590826773,82.98858378365476,4.888684244705274,phosphorus_root_support
soybean,flowering,clay,91.752071634614,42.08858067510656,47.2907823961405,7.7583196358027795,balanced_npk_maintenance
wheat,seedling,silt,56.7914078696093,77.4864976444156,96.76483517514946,5.923957131131847,balanced_npk_maintenance
wheat,fruiting,peaty,54.84240421244144,27.617431110124205,75.03547955286052,6.534231551300522,balanced_npk_maintenance
maize,flowering,clay,41.3904448146328,57.42073819932229,85.08938380721229,5.889545051892524,nitrogen_boost
soybean,vegetative,silt,102.79338700000233,56.278122341904734,31.1621681158094,5.030816917573243,lime_ph_correction
maize,harvest,peaty,124.65120485373545,19.01424131673957,81.46318850941424,7.425296028045512,balanced_npk_maintenance
citrus,fruiting,loam,56.417473412417564,57.15558748633153,68.95359712946174,6.005723237024105,balanced_npk_maintenance
tomato,harvest,sandy,115.51002783146879,21.81947465914772,24.108527520408924,8.031536393661508,potassium_fruit_support
wheat,harvest,loam,128.5239300095693,76.3063729408018,117.08303548539182,5.714834899865579,balanced_npk_maintenance
lettuce,vegetative,sandy,91.33845276577664,14.422965384953976,128.10089134428657,5.428706599998777,lime_ph_correction
soybean,vegetative,peaty,30.178324551767467,20.575412834132145,71.56161257906055,7.946930113632439,nitrogen_boost
lettuce,fruiting,clay,95.63487272510991,30.060540872980535,42.55741293211219,5.627445963484815,lime_ph_correction
lettuce,vegetative,sandy,80.33533360967434,59.79779017503097,23.83392681145319,6.072044870671581,balanced_npk_maintenance
wheat,harvest,peaty,40.25806412495495,52.074757618256456,107.0117529729265,5.842781309548217,nitrogen_boost
citrus,vegetative,loam,63.04000073032265,76.55744197940597,120.70093890112565,4.815577207536096,lime_ph_correction
lettuce,flowering,peaty,33.690973852930064,23.835398493107263,54.92346014634044,5.623779823644963,nitrogen_boost
maize,flowering,loam,128.92593552576943,27.478650253886997,25.113592098995127,5.681754802308486,phosphorus_root_support
tomato,flowering,sandy,88.24332404270321,41.25714191403791,37.96353507335219,5.729214106938649,potassium_fruit_support
lettuce,seedling,clay,22.89217909204647,43.91643538384253,66.88820130489272,5.300703128404648,nitrogen_boost
rice,flowering,clay,96.73484345793057,51.42532434844849,70.41026480240065,5.888727571268891,balanced_npk_maintenance
maize,seedling,peaty,67.55138462510429,28.473190614787512,68.01564136541154,4.9532453653589315,lime_ph_correction
maize,fruiting,peaty,28.624936467084922,71.4164360849478,91.17964574177938,7.195588245671982,nitrogen_boost
maize,harvest,silt,124.00030382205044,80.1721454564127,92.66171214994598,6.972218649028413,balanced_npk_maintenance
wheat,vegetative,sandy,101.82449901747327,47.546263322749866,33.606721788086645,6.7343320041796595,balanced_npk_maintenance
soybean,flowering,sandy,131.32341645580559,23.510371040280376,36.613188169329106,5.637273162382424,phosphorus_root_support
rice,vegetative,sandy,80.47254232669236,47.40654373583753,51.6672155963712,5.304420237181962,lime_ph_correction
wheat,vegetative,clay,23.747947833375747,24.429498788576133,43.694122046806804,5.2368059554674335,nitrogen_boost
rice,vegetative,clay,46.408512438830485,81.51965485963862,131.10458607040056,6.330818536857272,balanced_npk_maintenance
