condition,temperature,humidity,rainfall_mm,wind_speed,crop_name,suggestion_type
clear,32.229736850445946,70.40899243230302,32.38185400024724,13.152132729182746,rice,normal_monitoring
heavy_rain,33.885860448419095,86.0424938755553,2.5693396707324974,9.545385951852824,citrus,normal_monitoring
heavy_rain,39.371863824885054,94.37900135160184,24.845980073626706,24.532197147526315,maize,heat_protection
hot,39.149608949052165,86.25858781034182,8.31804037827892,5.3173793235982,soybean,heat_protection
clear,36.65063043392495,34.66547155359021,2.850271241055634,33.93578084388593,rice,heat_protection
clear,38.509236481506406,39.59254340264263,5.938873498599709,30.610190194613292,tomato,heat_protection
windy,27.057623649711022,34.310601673438555,10.587423545737279,20.458011414795735,wheat,normal_monitoring
clear,15.175313339936027,90.38396531759827,18.945278128166606,22.754762486887287,soybean,fungal_risk
windy,32.97529239074926,94.74781230493254,0.4266040255615674,25.07291056999532,wheat,normal_monitoring
heavy_rain,30.05504740329639,52.112903486398295,3.953870124065565,35.650106683244566,wheat,wind_protection
partly_cloudy,40.003858679453046,52.567149156735184,27.316199722093202,35.357021602327634,soybean,heat_protection
windy,22.646301639779463,75.93355662063607,6.178830795486705,32.30858999552375,tomato,wind_protection
hot,21.337603737388466,42.84052586145918,17.949897931299095,3.529083812184553,tomato,normal_monitoring
heavy_rain,23.349969475036964,74.34091504999571,31.6348548821388,11.27937381745734,lettuce,normal_monitoring
partly_cloudy,14.965965417767933,68.96828234690985,4.554796106348323,42.290767294642954,wheat,wind_protection
light_rain,36.273930175720736,75.34473481900534,0.739853781141539,17.63154873728762,lettuce,heat_protection
clear,15.08886649734557,52.58493725248876,8.318692396684943,30.924454395629766,citrus,wind_protection
windy,16.12153002167915,57.273974114716644,16.863086942764767,38.835683994318835,lettuce,wind_protection
partly_cloudy,20.011730827003554,35.20098144384085,11.455633841980173,3.12856007231087,wheat,normal_monitoring
heavy_rain,16.413277436733075,84.38180053149242,6.504755923059599,37.71583880739224,wheat,wind_protection
windy,20.68674550191094,83.66660835459996,5.1360099770591505,6.809886754381264,rice,normal_monitoring
heavy_rain,40.76127526568298,35.98746457842789,8.478374461549407,35.11662888275446,rice,heat_protection
clear,37.880823562192475,40.80101152467109,15.65986241132405,11.70996351206646,wheat,heat_protection
hot,25.616197164004294,93.15189036193001,23.693553474106388,10.38496537396326,lettuce,fungal_risk
clear,18.341345611160683,32.461103432444524,17.923756428948046,21.95094285945259,maize,normal_monitoring
partly_cloudy,19.680812044982687,46.309159895706955,16.81285765772839,4.941107465795396,soybean,normal_monitoring
light_rain,16.11601302749979,40.87100156248381,2.0150039325728315,25.63851578762702,tomato,normal_monitoring
windy,35.085995520598736,72.75492677200832,29.112029494450624,19.37630303141892,wheat,heat_protection
partly_cloudy,39.13766243613004,41.285337168955465,8.12655862802595,8.606458491385222,lettuce,heat_protection
hot,37.13384007529517,42.36193756056516,10.167821656832984,44.90497263623733,tomato,heat_protection
hot,38.50583338265368,80.87466920652764,13.24110490684214,1.4926308062672153,citrus,heat_protection
windy,30.914789452508476,74.42664499205264,14.583544112026924,18.062028274427327,citrus,normal_monitoring
humid,14.769639940722033,74.72442824699999,14.141306648102194,5.74221611830795,maize,normal_monitoring
light_rain,15.743352853588947,48.80075623902939,11.111146061759772,30.659049393963365,soybean,wind_protection
hot,22.87707065082086,59.99315155999424,8.199936229697084,40.82868086972949,rice,wind_protection
partly_cloudy,30.280736646143364,60.686428020863325,5.85944429443801,23.99955734555184,soybean,normal_monitoring
clear,24.82652327434267,35.90652918653002,24.018872030430536,43.84846758864402,lettuce,wind_protection
hot,38.02959330540638,31.60562021991611,1.093604778308578,26.36251668030054,wheat,heat_protection
clear,39.32948795035292,42.84398497070218,7.332378175362743,40.127173662500894,lettuce,heat_protection
heavy_rain,39.06063031841963,62.626987520120544,16.699825046572307,18.430952312692856,citrus,heat_protection
partly_cloudy,26.865411471210866,83.15556498580112,6.04677387317243,44.914644996902176,citrus,wind_protection
hot,29.20451012284196,56.89669257657316,1.5148651909884365,25.62926698418932,rice,normal_monitoring
humid,22.951463666942463,37.809592294872914,67.96236157184812,35.66002488668851,tomato,delay_irrigation
partly_cloudy,15.188138974998662,72.3507397976066,6.674919200682109,8.484267265262954,lettuce,normal_monitoring
clear,38.82878335515812,55.85600908000997,14.210260940491288,18.854097654677705,maize,heat_protection
windy,39.1216962258588,92.21701965097077,4.987423763646995,43.670791121328016,rice,heat_protection
hot,23.159907373263092,49.34349920817969,28.03840142657372,23.812289081408213,lettuce,normal_monitoring
humid,25.950886789917586,34.84579496316808,0.2151692696392088,26.77240953097993,soybean,normal_monitoring
partly_cloudy,26.96272039384753,42.514670807055055,9.240408404126297,13.82147308241205,lettuce,normal_monitoring
hot,36.96504430468544,43.76873848589048,7.444745769570752,29.00381097246263,citrus,heat_protection
partly_cloudy,26.052566662249887,52.4543604017336,2.672014078127382,28.68813409892128,soybean,normal_monitoring
partly_cloudy,35.32721389857357,33.7117723428034,25.609370317584265,11.939260881135088,soybean,heat_protection
light_rain,25.1457827405857,47.39623750710511,13.179301391207588,20.312289435691085,tomato,normal_monitoring
heavy_rain,32.88018403520563,55.71745766951571,41.866859430418806,33.002781810503166,wheat,delay_irrigation
heavy_rain,25.888502501942156,52.9071590372008,1.032216445075502,5.572838463453322,maize,normal_monitoring
clear,21.284367916815427,61.88821812183287,0.30099801969712237,43.01452696254688,rice,wind_protection
clear,14.627424698290532,47.789086475028924,25.891877428988124,9.616283934040734,rice,normal_monitoring
clear,23.215762021628485,56.61279085073161,17.992818972454188,27.00361625481363,wheat,normal_monitoring
clear,38.30454913461371,82.06133209356057,7.396835953174697,27.511424358090384,citrus,heat_protection
partly_cloudy,20.715461534729474,55.80812668545839,9.522029709358716,36.809033387200884,wheat,wind_protection
heavy_rain,35.47731841905399,65.46716256100555,3.5030992710579345,10.51830936182213,wheat,heat_protection
humid,20.781119330344943,49.036337295448334,30.31597310628389,9.609961254908466,lettuce,normal_monitoring
light_rain,40.78742957456781,73.3737987903249,19.722518619244482,22.8422698673626,lettuce,heat_protection
partly_cloudy,33.80056724208802,44.25328264006356,6.332959190973487,15.114837295794725,wheat,normal_monitoring
partly_cloudy,31.412453375436993,36.34465070484372,21.450835006030267,16.98996947090834,citrus,normal_monitoring
humid,29.76058080222797,37.309081404405994,29.951891464651478,22.820696828473434,soybean,normal_monitoring
hot,21.757458391795446,32.36402343295469,12.82360597770539,29.33180626412772,lettuce,normal_monitoring
light_rain,20.002231057538072,86.55654974013751,22.943362428989317,34.73206258834203,maize,fungal_risk
partly_cloudy,14.277388774739903,74.97424325325403,13.293579538879666,1.268453700155458,tomato,normal_monitoring
windy,30.83219128001394,36.21367197161231,4.13697073656971,6.560481038086961,rice,normal_monitoring
light_rain,17.215240586092477,41.47287760984532,0.4039676071595783,14.795735752845424,rice,normal_monitoring
heavy_rain,23.317239498085332,47.1022086653292,7.86586645121449,17.502473424602208,maize,normal_monitoring
partly_cloudy,16.52907603563905,92.25416698315917,18.47091232279582,4.526793052367507,tomato,fungal_risk
clear,33.3568324985594,60.14405794281528,12.643142081894837,25.658246861136153,wheat,normal_monitoring
humid,34.87804899456269,74.31385867856106,4.578777339640143,35.73289291101858,tomato,heat_protection
heavy_rain,39.223219164946116,70.53089193751354,9.693198106468063,9.320925457249523,rice,heat_protection
light_rain,26.480199423484514,79.43415874773554,32.405951321719854,14.345313454847041,rice,normal_monitoring
windy,23.390150768085554,53.42834103546802,4.731549802381841,1.3059496883356885,soybean,normal_monitoring
partly_cloudy,27.426055343004315,36.53833358036299,10.7294217947201,14.466462178341526,maize,normal_monitoring
clear,24.521749960367224,80.02028068307963,20.624005156823234,8.135942400989947,maize,normal_monitoring
heavy_rain,23.036244519515144,62.082541530485244,21.73250940360135,1.8832276483581207,tomato,normal_monitoring
partly_cloudy,19.982041059659547,82.22961807623508,1.5692954374313692,2.1549922313246883,rice,normal_monitoring
humid,14.215692384774346,91.42732731065708,6.384431821222103,11.024709238380895,lettuce,normal_monitoring
clear,29.36463372102675,85.99280978734856,36.14701046087553,19.313452881588173,maize,delay_irrigation
clear,31.753346090950675,41.50131010163372,5.474964401732796,9.876351090900389,maize,normal_monitoring
clear,24.261103285130122,82.94076312515892,5.007625370620495,11.947496762022956,wheat,normal_monitoring
hot,18.846671136920886,95.33694240833222,11.056149272917452,43.60091555922552,wheat,wind_protection
hot,31.913404479441244,44.502306921897436,1.4301716211093252,2.994185796287854,maize,normal_monitoring
heavy_rain,19.300402295374727,41.850286747530504,18.332453819888194,42.6250725106858,rice,wind_protection
humid,33.17467094553315,51.49337163096688,11.708543327966833,44.98743534213184,maize,wind_protection
humid,36.08356756306265,31.313301397354103,11.914941274900968,23.315723095255642,maize,heat_protection
partly_cloudy,39.93462940902043,86.99001475924882,10.846756433520412,11.469257407895633,wheat,heat_protection
windy,38.404496733851126,48.37715172806436,22.901414502569907,28.354885078032794,wheat,heat_protection
hot,17.108919605191385,36.792959890411105,1.0211553286684356,40.15259271386527,tomato,wind_protection
hot,40.57813467565551,40.26592796029187,11.295830598022476,17.132693058669837,citrus,heat_protection
hot,20.36846927185468,93.65897028014797,27.098330503357293,44.814548463434505,maize,fungal_risk
heavy_rain,39.93692148090051,79.20005214370045,3.863481849531592,43.315641147574595,tomato,heat_protection
humid,40.49760779831347,88.09363037004931,7.067620963982542,9.541214128218204,citrus,heat_protection
hot,16.643310947611244,72.33252464798421,0.03619751183749547,19.85623823000634,citrus,normal_monitoring
hot,32.55850699600282,38.105952194432206,15.21446325156448,26.28812701597561,soybean,normal_monitoring
heavy_rain,36.58122892388732,38.28690846644915,13.392108632534168,35.15960792075836,wheat,heat_protection
windy,23.78995888616176,32.250926521300656,2.277397782427909,19.870485054552283,rice,normal_monitoring
clear,32.50070915823298,82.75842198562302,17.857507451511744,12.896384748004742,soybean,fungal_risk
light_rain,40.10431965202918,95.62119863388969,5.404234292248557,7.953892459414908,rice,heat_protection
hot,24.215593828995907,60.052164830454245,15.692829839780785,34.45052517213224,lettuce,wind_protection
hot,16.732532260323907,81.88155364876532,0.8186511580001403,38.09092963928147,citrus,wind_protection
windy,20.112184457926976,32.63783452983164,14.557761665422067,11.060919827757251,tomato,normal_monitoring
clear,31.02765382008554,41.394850149452935,13.535013908013008,28.027459438309307,maize,normal_monitoring
heavy_rain,20.046820351564424,72.16089694641562,3.9865296419426457,38.882535861780326,citrus,wind_protection
humid,26.665478493889005,47.49955428585598,5.74177416145411,9.804754316128433,maize,normal_monitoring
clear,37.35594421595034,77.62589102971774,15.549547571516708,40.31699549242284,wheat,heat_protection
hot,27.165140366693077,71.27245587422584,10.048109432854382,7.662277746303118,citrus,normal_monitoring
light_rain,40.36085091476028,69.24431095068971,23.22408283299398,2.6038036196513006,tomato,heat_protection
humid,21.23460952746193,42.21526272269504,16.116733825483443,18.821300639460063,maize,normal_monitoring
partly_cloudy,31.596081486418353,66.46495816877561,0.1845140822845019,31.8971519656647,soybean,wind_protection
light_rain,26.240693818592355,78.4387931676911,0.011486576529827094,15.120547454941004,soybean,normal_monitoring
windy,38.03323034170205,50.88819089007667,1.205794461913741,11.11877693255251,maize,heat_protection
humid,15.521501538084694,50.757194052241815,20.486821781325492,40.46411997507317,citrus,wind_protection
light_rain,26.790938924232627,60.00158250142161,23.108381504013508,42.47288959093119,tomato,wind_protection
light_rain,37.87176409641627,54.02147983220003,9.012079478040624,40.07857509968334,rice,heat_protection
hot,39.32492583854651,82.04882000016227,4.325882089135064,20.68305914160754,citrus,heat_protection
hot,20.26401692816703,38.686750940936996,6.053432165012806,1.9478762972234946,soybean,normal_monitoring
clear,34.47700978739094,57.780179343911705,2.7339645711604996,42.455044133881245,wheat,heat_protection
hot,29.159091805852846,70.17869844331634,0.46650911038839693,30.307252926378492,maize,wind_protection
clear,35.842733074655094,65.65942972068527,2.097821720085249,20.2615490502504,maize,heat_protection
partly_cloudy,21.036428286435733,48.84822686909993,28.506006647011503,42.22206315348069,lettuce,wind_protection
hot,34.69511739693873,82.49361137337006,3.306885722056351,15.27956244920648,lettuce,heat_protection
heavy_rain,39.20604619492762,52.54971708312528,5.124636740852949,40.816066041186595,rice,heat_protection
partly_cloudy,34.17834024928736,80.87824565512032,44.293772744094134,5.967854196527313,citrus,delay_irrigation
windy,30.656891015646963,61.236406961162565,16.892905163092852,2.9687244584080905,rice,normal_monitoring
partly_cloudy,38.32382935029892,93.74115308898061,4.155745308266579,31.71629205567459,maize,heat_protection
windy,16.140616815030974,61.425585521056774,14.832826114856804,43.51978209598507,wheat,wind_protection
partly_cloudy,18.66808275215509,32.080226838505716,10.26771232694731,28.24352165325903,lettuce,normal_monitoring
windy,35.582897249806216,35.44317958064233,0.7071337188740912,7.3266810437169605,maize,heat_protection
partly_cloudy,23.657521225202743,92.45743219269389,2.376184904473506,16.11940235314131,maize,normal_monitoring
heavy_rain,15.717662737731978,73.50957919618558,2.1416791356707785,14.039623433692501,lettuce,normal_monitoring
heavy_rain,24.470038526670837,87.76347639602211,17.198796820932596,3.6580428331452652,tomato,fungal_risk
clear,21.370584815905957,57.239908058785325,6.023384909606644,44.82066515844628,citrus,wind_protection
partly_cloudy,28.660711043222612,58.35452016533815,15.692338779927022,27.39711962015545,wheat,normal_monitoring
partly_cloudy,14.505383170818057,36.88254083028227,6.135089753082749,10.892469005889916,lettuce,normal_monitoring
light_rain,25.52504754075681,64.46479340153277,13.401349946741272,36.308769102715196,tomato,wind_protection
humid,30.152941808731054,92.58140731488405,17.96413699430717,29.278915821143876,lettuce,fungal_risk
windy,38.0014253845567,35.442286566702855,0.21474565603000503,27.19760037886371,tomato,heat_protection
partly_cloudy,40.47577311619645,77.53118121222562,6.015406630597283,11.171948368221486,citrus,heat_protection
light_rain,18.50245913081274,34.74384875574679,3.3145439517244037,10.41129229983288,tomato,normal_monitoring
heavy_rain,33.0444031676542,45.864656509592635,8.152874107970337,38.896924013726,wheat,wind_protection
clear,29.18748484982981,55.872163085050616,18.762286296934274,4.803337186301643,soybean,normal_monitoring
humid,32.415078005937765,44.83057935193703,0.5310377616107473,7.86017214543851,soybean,normal_monitoring
windy,18.58480591805943,67.16333363144665,2.0193141702857615,23.38837922880221,citrus,normal_monitoring
heavy_rain,39.3107652788468,77.03472220623514,5.508699808362735,20.604810471258183,rice,heat_protection
clear,28.86020915980832,91.16180971596046,13.708280010828837,35.182354082253546,maize,fungal_risk
heavy_rain,18.220586149615567,90.41736267646499,3.975161194821439,29.13767376861477,citrus,normal_monitoring
partly_cloudy,29.557637413607587,91.32308249813852,7.286781045260987,26.811215540775812,wheat,normal_monitoring
heavy_rain,18.00987831447912,87.79741667777512,10.669229064653331,6.923847281332316,lettuce,normal_monitoring
heavy_rain,39.38389952633176,30.70200151543319,5.9778236261017055,27.48917609482324,citrus,heat_protection
heavy_rain,15.772197924726196,91.35354395463744,10.904054303393766,27.538720972780105,wheat,normal_monitoring
partly_cloudy,20.707453247376325,40.792220749370394,3.3065918680854045,16.040763925644832,wheat,normal_monitoring
windy,17.50698723809102,51.69578269425732,1.463713523727692,38.512579145527965,rice,wind_protection
hot,21.915367582745358,74.1360592581982,10.097805193641605,14.507182441686567,tomato,normal_monitoring
humid,35.50802164263892,73.36667886648468,4.849555030775334,22.165926827068454,rice,heat_protection
windy,32.22535782176508,53.766974121622134,10.335928764015597,35.9131923404843,rice,wind_protection
heavy_rain,29.91207251973194,79.16206625189602,2.6281041023909637,38.411381965223256,rice,wind_protection
heavy_rain,30.03230536934432,64.3443777157559,5.846615793453611,29.488247031071197,maize,normal_monitoring
light_rain,36.62161243053604,85.31374184280295,15.503549856486448,5.7160011035631415,tomato,heat_protection
heavy_rain,22.992378165957007,76.47239435087549,29.222421978468283,42.13782255148308,soybean,wind_protection
light_rain,19.4581272279938,30.552226435365274,10.982622433401078,34.19728813519147,wheat,wind_protection
humid,36.05064094486035,58.1035799575633,2.7622865918487673,3.412193550350216,maize,heat_protection
partly_cloudy,31.320418122880834,77.280257075806,28.45964056838853,22.40335336116708,tomato,normal_monitoring
clear,14.70362590990906,42.650532160422216,6.728062828594918,25.689151433747263,wheat,normal_monitoring
hot,21.835181350131926,70.15603909067775,2.7206915529421196,32.255560532976695,soybean,wind_protection
clear,14.699194373687286,58.52112894933931,0.6308892551831599,16.371939681740713,citrus,normal_monitoring
light_rain,20.565263097461226,31.412827670906328,20.08852119056797,2.1241211323545746,citrus,normal_monitoring
heavy_rain,35.45689033386003,46.09560534763054,0.9164655482539612,9.392217809614577,wheat,heat_protection
clear,34.10333595822351,85.62089281710853,1.2333159550044313,12.255133795351941,tomato,heat_protection
partly_cloudy,40.30315911922267,52.96225409557492,2.597664553929012,4.241642649844881,wheat,heat_protection
humid,34.18644337471312,45.641598939905045,9.885416267570344,14.948904991585568,citrus,heat_protection
heavy_rain,30.545737689062538,46.305985834689864,1.9031851507564022,43.487084638542484,soybean,wind_protection
hot,14.895821918860454,35.386818924074404,51.50594140182629,40.7670480287765,maize,delay_irrigation
heavy_rain,14.858682607445143,82.28503655435316,38.32145539461325,3.795891030078804,citrus,delay_irrigation
windy,37.515029197140194,40.46871515625203,9.211195531375145,29.034079550822604,citrus,heat_protection
partly_cloudy,17.81937124803901,73.15296037063175,1.9806451097168067,24.87364081338266,tomato,normal_monitoring
hot,26.775557750791435,77.9079935403297,0.4505439194380697,12.148101810203249,wheat,normal_monitoring
light_rain,35.580351554780194,55.13485422760169,1.4850202626083964,3.6914337579611356,citrus,heat_protection
partly_cloudy,30.746975213482962,64.10642896195613,27.923798295341285,6.772773014757842,lettuce,normal_monitoring
windy,19.345125265287322,88.19845769455469,5.005185500821807,2.951992808832524,wheat,normal_monitoring
light_rain,39.593881094706695,47.470207722449615,28.49173495859364,32.15939260360447,soybean,heat_protection
humid,24.16309234594828,31.362737019154967,4.7828418272081565,16.57113719751496,rice,normal_monitoring
heavy_rain,24.166091206443838,58.517977490265785,40.049448533299895,42.44993000290795,lettuce,delay_irrigation
partly_cloudy,14.224454841087338,39.706569028597855,2.8384466203435883,2.8264119374133734,citrus,normal_monitoring
partly_cloudy,21.664150229535345,48.544705468599915,6.246338887183515,9.19231529014698,lettuce,normal_monitoring
partly_cloudy,34.8966208310876,43.77371936530307,25.500959800509357,41.03956345225488,citrus,heat_protection
heavy_rain,16.12361576854635,76.58595803219323,0.5394473219653416,4.376600143703012,lettuce,normal_monitoring
humid,24.118702348727137,54.37773556972488,8.127723706058315,2.4036506492520835,citrus,normal_monitoring
light_rain,30.21403706081128,36.96727361966382,12.462955921809222,22.259858581260755,tomato,normal_monitoring
partly_cloudy,19.469162007293452,69.68093389280065,26.406891795893696,42.012346878250256,maize,wind_protection
windy,14.794408859154492,92.28854002586856,1.1392287319853278,23.129659572754353,citrus,normal_monitoring
windy,30.605150679438633,67.41602574143667,3.176119853619733,13.527970268522152,wheat,normal_monitoring
humid,22.625796368291017,36.458066797200395,1.365965570158891,24.09808870097082,soybean,normal_monitoring
heavy_rain,31.479125661476782,32.052451891771696,11.905210665432426,34.48933745268004,tomato,wind_protection
humid,20.77499766545943,71.31766529858191,6.217163074835469,18.011453579106405,maize,normal_monitoring
light_rain,40.58854000246151,48.07455982579439,11.763974862190445,26.18684877283568,tomato,heat_protection
humid,21.926349709819664,53.26470667396498,25.84207137516872,43.53218742947626,maize,wind_protection
partly_cloudy,30.206769504315837,46.293816597717594,20.134538045599527,15.011934262363827,citrus,normal_monitoring
humid,17.84825968371329,47.39854647434529,1.742450514225201,37.624788429360635,rice,wind_protection
light_rain,34.13273235560173,73.64064525405959,7.4291801687920564,5.324023242571967,citrus,heat_protection
partly_cloudy,27.14958066355652,81.13196965390412,0.9463394318472516,42.69429984149902,maize,wind_protection
windy,19.34439862711988,32.00984507151977,10.448744645252702,18.857291915844634,maize,normal_monitoring
clear,39.40039502265492,69.96398465148368,1.9356419103141653,15.284538116963844,soybean,heat_protection
hot,24.820807101075474,78.16477393957973,13.07708529794327,30.762554359366014,tomato,wind_protection
partly_cloudy,28.052282045368045,91.2644213933632,3.2726206059910643,15.373255979815042,citrus,normal_monitoring
heavy_rain,21.548255737929004,80.37393431199277,7.812428846437359,14.039593067931804,tomato,normal_monitoring
hot,32.149685393506374,67.61028505670464,12.334592597454154,34.11647311556842,wheat,wind_protection
clear,38.0580204054362,78.36015611705923,8.549444082197358,43.961252304207505,rice,heat_protection
heavy_rain,35.14370967455001,59.443443815139744,9.126674255508249,40.40299073922281,soybean,heat_protection
hot,20.78347799614531,48.1324903778778,13.481925323466069,40.53586311637224,soybean,wind_protection
heavy_rain,20.489948882471772,84.58286447385032,29.25839928325697,3.955876191057246,rice,fungal_risk
heavy_rain,31.37832263440302,87.27868600246944,1.7188306769388992,19.210073033725855,maize,normal_monitoring
light_rain,16.99210393834928,79.08982869599885,8.488927864253643,8.488625744500588,citrus,normal_monitoring
heavy_rain,18.450200290636488,83.07139785963176,0.24001067295905038,8.586373013580918,lettuce,normal_monitoring
partly_cloudy,16.688593720238945,75.30149640840135,28.803487150723733,12.585218766426467,soybean,normal_monitoring
heavy_rain,21.694619857108126,81.18794922161027,5.033204016266019,11.767929982883707,lettuce,normal_monitoring
heavy_rain,27.55816800780938,45.6555288873519,9.42020802665851,12.423337480791536,rice,normal_monitoring
humid,15.047872203910236,67.0758384209229,6.6329228815735455,26.737745138516832,soybean,normal_monitoring
heavy_rain,17.614814560743476,50.51210260442825,8.796816038356962,27.669052613982267,tomato,normal_monitoring
clear,28.42964054739325,86.42026262736528,1.3326953561401118,32.03360573617424,tomato,wind_protection
clear,27.46886863177368,35.78590192104611,1.7715956416431902,42.088487122531355,soybean,wind_protection
heavy_rain,16.691447939506148,87.70760475626501,35.582710157116296,30.808592455294686,citrus,delay_irrigation
windy,36.91684077565009,54.55624063026192,10.190293963981073,4.3938885555595455,lettuce,heat_protection
heavy_rain,36.24284066563281,53.07697777169089,21.00811968421029,17.847165681305324,maize,heat_protection
humid,34.38368032584488,87.47487911956054,18.31914768583097,24.551682214982534,wheat,heat_protection
light_rain,31.19963588959728,77.90896586577091,0.06475928059965008,39.27868154960769,wheat,wind_protection
partly_cloudy,39.94119015580803,88.22179182568044,6.077993315463017,33.71807570674366,maize,heat_protection
windy,20.28455029208028,83.77890048462203,10.098806891579992,31.986223560937237,rice,wind_protection
hot,22.96658039373011,43.17106220135929,3.209568926322651,27.473173684746484,maize,normal_monitoring
hot,27.11383616269912,75.5344846066154,1.9378439400196137,24.72364234312533,citrus,normal_monitoring
hot,20.756289533718586,67.52324408721978,5.872720397629967,35.608983155224436,soybean,wind_protection
partly_cloudy,19.178658985423503,35.275313824046954,31.628060978818638,19.200902374877792,rice,normal_monitoring
partly_cloudy,25.389342831991243,52.64575343615321,48.8363105480698,35.93521756450909,citrus,delay_irrigation
light_rain,40.51127262535395,41.54953452238259,36.12538965866678,15.595727473267152,wheat,delay_irrigation
windy,31.11145899690524,74.95510421144606,18.518853363494003,15.477185493743274,rice,normal_monitoring
hot,33.41275208478696,82.30912382156839,0.7216604404237494,41.067266142810034,citrus,wind_protection
partly_cloudy,34.97884881181031,83.6749171856094,1.7507052394191982,21.069596054160055,citrus,heat_protection
heavy_rain,24.635400665068996,68.35925707133131,13.156360209500063,16.811001156610757,wheat,normal_monitoring
heavy_rain,19.995139681301552,70.69499549683704,5.233869937312339,2.411842235118675,rice,normal_monitoring
humid,28.669956697923148,52.777562005323105,10.458756046610759,7.562677389837543,rice,normal_monitoring
partly_cloudy,33.981994789144274,65.37728637817303,15.806229572447293,22.91285659030485,lettuce,normal_monitoring
heavy_rain,20.033545304159162,56.51534926992156,9.238414753147143,37.379345887594354,lettuce,wind_protection
partly_cloudy,31.017366391801243,36.53882066587913,4.433591319415583,1.2054075124869672,tomato,normal_monitoring
humid,40.402150567501195,66.22535541494958,2.8782578608220786,39.061653548373144,tomato,heat_protection
light_rain,35.66760239423823,88.9017987128383,16.60451736249708,28.77487034416469,lettuce,heat_protection
heavy_rain,37.61609462460491,70.51807766402456,3.086298213949015,30.320717113699864,rice,heat_protection
humid,33.378635594825056,75.79596800278675,4.31140320049172,12.811688764495464,maize,normal_monitoring
light_rain,18.098497474448827,93.21701604154183,0.17079898585324363,15.983209857026146,citrus,normal_monitoring
light_rain,16.14749537627801,32.51945302754919,13.604465505703578,34.30909317548572,citrus,wind_protection
light_rain,21.90471117503857,59.22571708210709,3.1566706152502446,33.15304133207329,tomato,wind_protection
light_rain,35.79581071168618,45.19466974281995,1.7470196786103087,23.667644682447712,rice,heat_protection
heavy_rain,23.04874899093489,46.685672411808156,13.006681786336411,27.58501313259331,wheat,normal_monitoring
humid,23.108500896139077,87.3246033595746,17.102697103627875,19.31464916370225,tomato,fungal_risk
light_rain,20.960822927410362,58.84934370398127,5.109031592095565,17.30073339828567,citrus,normal_monitoring
windy,17.21107272969259,68.6265541570699,4.5586766881255025,35.51895204134352,citrus,wind_protection
clear,14.157202446233978,73.7924966526695,35.1270696508308,2.1377885802772596,tomato,delay_irrigation
partly_cloudy,31.90366667047259,58.97028113313924,0.8545356554275603,33.47169817975525,tomato,wind_protection
light_rain,29.25473741748047,88.98595029596436,20.934590977198617,42.8087444175163,rice,fungal_risk
partly_cloudy,18.714236229161457,55.6385382000067,49.27752164241237,39.70227800671763,rice,delay_irrigation
partly_cloudy,32.30886896699012,43.233610361089,0.21604325379647749,17.178442030253965,wheat,normal_monitoring
humid,34.29756751913491,44.47488836485907,9.286790835389233,20.498340948084422,tomato,heat_protection
clear,37.01058532442909,34.12742482902712,2.4950864027507107,42.88609396807247,citrus,heat_protection
heavy_rain,20.854325025563554,88.10487727093061,9.92477521972118,11.495401526662405,rice,normal_monitoring
hot,38.93614665432173,73.61003012354664,20.56224423113018,15.576326741306804,lettuce,heat_protection
partly_cloudy,33.2370390329913,62.75080882153142,0.2635858948891605,4.014342043258668,lettuce,normal_monitoring
hot,28.916359332899873,36.71017522272605,1.2124020858352926,8.739583574116182,maize,normal_monitoring
humid,15.660253568081304,64.6100816899238,10.842475209246542,22.057107498496155,rice,normal_monitoring
humid,36.41618744644511,49.41243966479572,18.95949414784452,9.37366059328273,wheat,heat_protection
light_rain,29.66391833100996,76.61984349806829,6.36231998905706,8.477496801371345,rice,normal_monitoring
light_rain,21.12740403810686,44.76195851323545,2.0572295233283664,37.50217477688016,tomato,wind_protection
humid,28.323460059083413,79.8433637856132,8.767427941065437,36.724116030541104,soybean,wind_protection
hot,24.540826891673113,43.400746526448614,15.099111686154137,34.32088499109567,soybean,wind_protection
humid,27.131294800618047,58.682269236050274,27.880793261619473,1.9207594547087123,rice,normal_monitoring
windy,20.967630026814632,57.80260113631434,5.730950970089202,15.23835480492244,maize,normal_monitoring
light_rain,26.804820670381364,85.70464819944709,7.073681918196473,24.83873858990632,citrus,normal_monitoring
light_rain,22.47947750471645,66.03256821161361,0.2886921708543614,11.539157343372636,rice,normal_monitoring
humid,34.92768256208295,34.34797853142535,23.82101288047384,36.53450539716363,soybean,heat_protection
humid,23.44859492283077,78.50950534213767,9.464880834516153,24.126011503714704,citrus,normal_monitoring
clear,17.740452922225717,86.5515878867233,14.04210766383118,3.757925279916931,rice,fungal_risk
light_rain,24.666408897188916,59.828608158305954,0.10832349687280923,44.0619988191678,lettuce,wind_protection
clear,28.645216515001835,83.61535406646625,14.875634982579012,3.8757150389263018,rice,fungal_risk
windy,33.638458934330835,76.99027581797958,18.396264409017746,34.09745370511476,lettuce,wind_protection
windy,34.634830680556185,56.357639527085766,65.43500389412985,35.389104830092265,rice,delay_irrigation
clear,24.5571841186702,71.32404913195575,47.4736095379435,32.272579469363045,maize,delay_irrigation
light_rain,15.590304532714706,47.99101979579829,34.984246409830675,43.643170083683444,wheat,wind_protection
hot,30.17743412407677,42.691128968620816,44.769318798070834,27.943662271622216,tomato,delay_irrigation
