crop_name,leaf_green_index,spot_ratio,yellowing_ratio,texture_score,edge_damage,disease_name
rice,0.43290403110050896,0.47172594785594757,0.20002656447357145,0.7753509586765757,0.6984510795821344,healthy
rice,0.46450525594708447,0.134422608744398,0.5192220195896009,0.44619248560547964,0.06488711851155637,bacterial_leaf_blight
citrus,0.8666823999664941,0.4487563385990478,0.6331412964910803,0.8909902555636413,0.3467753256865222,citrus_canker
rice,0.7448028291352433,0.1076890861034746,0.1642560686372342,0.29863114165109905,0.5421481717084676,healthy
citrus,0.4098050436813595,0.23547339186192173,0.3366784493475524,0.28822601553994964,0.27763168337266125,nutrient_deficiency
citrus,0.26003861592867683,0.1354829154417032,0.6266347935837849,0.38034901596026327,0.556670881551834,nutrient_deficiency
citrus,0.38222982304757613,0.14365235737598783,0.4638757647774492,0.7593297362720162,0.6607366814197952,nutrient_deficiency
maize,0.9033918383988104,0.24539703039979055,0.32979913750353845,0.4114914534966325,0.08191054275148987,healthy
rice,0.3908928249453175,0.2766439377079346,0.3262816668941027,0.2366451546952198,0.17914447264791372,nutrient_deficiency
maize,0.4778316577878922,0.34963045218688954,0.1828175122672411,0.2872217006881428,0.10313198756837688,healthy
tomato,0.7265153276117058,0.3266072650268801,0.17862365641708416,0.4284265244655552,0.03532399496676418,healthy
rice,0.8354545208291749,0.3118208826167509,0.3700536993920356,0.24349072497500895,0.32050241594556783,healthy
citrus,0.5791134804119455,0.028165221486189506,0.17829189453842406,0.4011398319041662,0.28258430158731146,healthy
maize,0.8675982014435949,0.22099288680325999,0.2629174224133296,0.5582938610307546,0.618274677660376,northern_leaf_blight
rice,0.6641178378889898,0.2198000123727761,0.04388598374266296,0.2751564447180025,0.430716460733906,healthy
rice,0.5348202287811441,0.4265666987749954,0.26767434306876997,0.9256290958726874,0.09604904369123483,healthy
citrus,0.4550429876243097,0.46301613482563597,0.5498214068689536,0.6767166594757212,0.30868510662722703,citrus_canker
citrus,0.5880147870790237,0.05009714875716763,0.4148844012103457,0.5656336842513381,0.4224021439462951,healthy
citrus,0.7196594562942372,0.37066022241444885,0.15997268765660197,0.4344369617824565,0.4967481133963587,healthy
citrus,0.40804712874622073,0.051862558538735525,0.24706683324943896,0.7145144907312155,0.06912388787372911,healthy
tomato,0.27645965733144406,0.42008579385622175,0.009849713726794046,0.6787633842427707,0.20277470075774184,early_blight
rice,0.8278992017368607,0.061785416965204246,0.6205370213997734,0.37091857832481806,0.20197921380789244,bacterial_leaf_blight
citrus,0.35359379736197905,0.01457757515020126,0.4228964268921176,0.2264554111718866,0.5509623321942032,nutrient_deficiency
tomato,0.8765246801493891,0.5112908510875239,0.014642383543011617,0.7980148114740713,0.49060175619953883,early_blight
tomato,0.25826691130875834,0.19089059968965574,0.14774261653086312,0.8789096003102705,0.5299888630125108,healthy
rice,0.5736574080039419,0.3402700633971012,0.24310140759682564,0.8545310142194342,0.031497109303705105,healthy
rice,0.34717988041137393,0.2814988632583006,0.6496605243516675,0.8964098897820856,0.5475415994837342,bacterial_leaf_blight
citrus,0.30151035996027814,0.2735271281267137,0.06252847284492286,0.4132230446960893,0.14062035767015962,healthy
maize,0.5479633366699022,0.13166421766378422,0.424813521453844,0.8931367080219585,0.4713005542790119,northern_leaf_blight
citrus,0.6794249644036718,0.46582287301693304,0.6379241970623014,0.24690330286517825,0.22228377539483452,citrus_canker
tomato,0.3436533830542246,0.039684720286938285,0.5815325212282416,0.8607001480784975,0.6527788842392552,nutrient_deficiency
rice,0.7441057287733759,0.31711295287905505,0.45640026873843453,0.64323130833295,0.02978522011047284,bacterial_leaf_blight
maize,0.5409469674578056,0.2586776691653827,0.11136906624758454,0.5429881643505079,0.5067291607212049,northern_leaf_blight
tomato,0.5666931535460291,0.3754028100902745,0.4002128745745703,0.36541717156987324,0.5562716181283025,early_blight
tomato,0.6606958549347153,0.5092990783606794,0.547426898361694,0.9495411965707954,0.6062615193491657,early_blight
rice,0.9058031872816823,0.5784765746441496,0.5902585934650065,0.28562740604958314,0.6613729849338775,bacterial_leaf_blight
maize,0.49000941892322597,0.5385097736466408,0.07080123152733869,0.7457164858870187,0.32523066749541013,healthy
citrus,0.6252227764114767,0.09347895869953622,0.6105300005914402,0.20840867118091094,0.6436595571926558,healthy
citrus,0.8139781161730022,0.350774390500749,0.06595812789461632,0.698711880944451,0.14472642854581183,healthy
maize,0.9059950429434127,0.26196561148054726,0.6202854539317059,0.6544071691767401,0.03853580015073152,healthy
citrus,0.9135490584781427,0.39866457815191475,0.4394273830396715,0.5914991608808868,0.5032250926797726,citrus_canker
maize,0.9125479537017763,0.386094567186532,0.6083765994254559,0.8126731525284641,0.4690022197865937,northern_leaf_blight
tomato,0.8515070004390303,0.26325243121312314,0.35384815166336175,0.5018121027894911,0.5822850813171628,healthy
rice,0.6328158732519786,0.39236759257990306,0.6057929043765198,0.5265492683131088,0.22236267314305105,bacterial_leaf_blight
rice,0.2512904593713952,0.36296015752681904,0.4845769142062913,0.22772399639940888,0.4143525652388655,bacterial_leaf_blight
tomato,0.6285643405261191,0.55857088098422,0.35638071933795895,0.3751274249967055,0.6572203183881655,early_blight
citrus,0.8702330434436062,0.34118914262830247,0.5119204454766566,0.7691429875769573,0.36559588293444684,healthy
maize,0.8650303171121277,0.06878571105917895,0.4677059168300811,0.8937726035323759,0.5317163251562519,northern_leaf_blight
tomato,0.5617307068422328,0.12314047299993307,0.22379141926941462,0.21183823486060854,0.3540817409687903,healthy
citrus,0.8692433903334005,0.4662271181639778,0.10178566162097098,0.6981137350166311,0.39394019802129054,citrus_canker
maize,0.40534960323688823,0.16753523303867765,0.40636734958686166,0.2769379719195921,0.29301281340137864,nutrient_deficiency
citrus,0.6490620025465156,0.01957072993869928,0.48502441714048755,0.4942109353839826,0.5420610565788259,healthy
rice,0.35998636424034136,0.37439297413567774,0.12828249019256094,0.2902638402877089,0.3443510187252649,healthy
tomato,0.7032244147062592,0.073998760541808,0.25798570101167767,0.8422391431861029,0.4791085485528054,healthy
tomato,0.7105004957084838,0.1923410661853161,0.22017141605336119,0.2741479783164781,0.4939873299007188,healthy
citrus,0.5901870058091963,0.24337877937954852,0.06734405212806681,0.7308227893645967,0.006318185566448064,healthy
maize,0.35053262105850497,0.11244371867630036,0.3092285865768348,0.4825216905457976,0.5173715834279569,northern_leaf_blight
maize,0.48728644598784887,0.5373395646678383,0.5572109629282871,0.21458059318881179,0.6678902705431143,northern_leaf_blight
citrus,0.427257486970139,0.549902869218712,0.24160564793643013,0.6261478495520815,0.45620026997626023,citrus_canker
citrus,0.3964799407886421,0.49753563511752424,0.14471647822174424,0.8545141781002932,0.6326168577065467,citrus_canker
rice,0.30171225754135317,0.14660352971259868,0.20487422810532968,0.21964056500048537,0.6650599086288695,healthy
citrus,0.8167979540236974,0.1953284193362836,0.3778238260169703,0.818779529448006,0.2815924763355366,healthy
rice,0.4768506379434273,0.5111085975004354,0.021029005557108023,0.25198665116654756,0.6575019163716095,healthy
rice,0.3785624879458609,0.11883562655550461,0.3256266789096738,0.6911159877269588,0.5696355169288967,nutrient_deficiency
rice,0.5852207486479174,0.42455084970903273,0.14734081155127168,0.2526930455611243,0.4127395793707426,healthy
citrus,0.5568380458189579,0.055671065726454076,0.3851284981406824,0.2339168565424994,0.042554548310610146,healthy
citrus,0.3296966380228934,0.021710265138213895,0.5640760291551199,0.4579150091089099,0.193071031945113,nutrient_deficiency
citrus,0.8833417533310061,0.2825419797597402,0.4760649668498635,0.557467792610884,0.2709439034573182,healthy
citrus,0.6866815666364621,0.37943481871243784,0.554878794403724,0.6946865547134984,0.0476282647190543,healthy
citrus,0.6984868229047568,0.2657538159470667,0.1759734930551451,0.1930415406606819,0.3543403679833802,healthy
rice,0.8820994504017742,0.17031383783539167,0.09348043229578847,0.24930074448684444,0.6749817490281886,healthy
maize,0.8175110091002611,0.26864298363959255,0.2798696147497044,0.884542501640581,0.32127640882171593,healthy
rice,0.5254011110971577,0.23990037896423677,0.41931152968326496,0.6844171040627787,0.026347571762710218,healthy
citrus,0.3797013049065774,0.4905175558060274,0.547384454533777,0.650084349709458,0.03385028120106581,nutrient_deficiency
citrus,0.5319320492214747,0.1766938325638601,0.39817801121996776,0.2821729480054723,0.5399519747975067,healthy
citrus,0.5435960406928232,0.4358235968087831,0.4159021552306838,0.8621970678630502,0.6585487697908688,citrus_canker
maize,0.8821208061267504,0.380008291327992,0.1090507215746179,0.37460362162078054,0.6513039596547955,northern_leaf_blight
tomato,0.32721990913102333,0.27114999696303466,0.41576064403336604,0.7627867295734194,0.6836352721129764,nutrient_deficiency
maize,0.9100976822980753,0.024929570427040734,0.15338091627628705,0.7320726696355084,0.10476741900206614,healthy
tomato,0.7149434632766412,0.2300672645932824,0.3843329604750336,0.71840653312367,0.3500549817143172,healthy
maize,0.7686622360772501,0.34660201617972014,0.622543490748176,0.23908620961738203,0.21015093599303908,healthy
rice,0.4346010808223606,0.43344027464433504,0.4210096468255586,0.7916602684293372,0.0677408436974043,bacterial_leaf_blight
tomato,0.6147694544028378,0.3337722791330362,0.5853204380383639,0.5922610723150065,0.34755754135389233,healthy
rice,0.8570026162426895,0.17194805624837442,0.5228451015777861,0.30858094466006336,0.6881314125193623,bacterial_leaf_blight
citrus,0.8190753634810191,0.3697678796913617,0.5918684478893619,0.38688244357515644,0.3952758685144427,healthy
maize,0.4114363836972453,0.35457581409359795,0.46595654935485664,0.8338661549131992,0.2991505662664839,nutrient_deficiency
rice,0.6511095089235495,0.02381761476951132,0.12054640921513284,0.6801363956966004,0.5369998441798899,healthy
citrus,0.5888786955838161,0.44454767384700233,0.06162602296402301,0.4692977685365456,0.1280914112768088,citrus_canker
rice,0.584438585562109,0.287477693874755,0.5699872416242412,0.4480213509955655,0.2734416368599599,bacterial_leaf_blight
maize,0.918924569018586,0.5438598286369571,0.49815677370610345,0.26975967524387595,0.046927464748877934,healthy
maize,0.6942162046956366,0.44038440972085857,0.5001581811032089,0.6479424553033706,0.6941375341595633,northern_leaf_blight
maize,0.5254665544414499,0.24698835681643969,0.24933134398081425,0.5563740395122216,0.6841320304824674,northern_leaf_blight
maize,0.6019250175398566,0.2595188389510931,0.4370369938813567,0.9278513780241451,0.6537311238007175,northern_leaf_blight
rice,0.8780089885540974,0.5785972630689158,0.5663268511944906,0.7259237719304514,0.643902730610337,bacterial_leaf_blight
citrus,0.7650597704549412,0.43362903115296125,0.11042681331961875,0.7232466359326961,0.05389116182068945,citrus_canker
maize,0.5485330714028409,0.12355495204320868,0.1433283390384302,0.6679176733622568,0.23789847346458023,healthy
citrus,0.7211036260008115,0.4387741110296296,0.43006509047128166,0.29333048451047444,0.16877903229522237,citrus_canker
maize,0.2501973110352392,0.4106233275074283,0.21903521788653738,0.19956202127290004,0.5815613699161112,northern_leaf_blight
maize,0.525123686415494,0.3212485072143901,0.021081621322222195,0.41007987049909983,0.14479762088365036,healthy
maize,0.9086546613263647,0.1837141263526758,0.4044638329934437,0.6941213014502718,0.029467493573448397,healthy
maize,0.4467255001486914,0.2892166104647867,0.486070821038905,0.47323388128409355,0.6120131897952655,northern_leaf_blight
rice,0.5442440690424191,0.4778496341334134,0.36509391524026213,0.2996824164831497,0.005350957740323991,healthy
rice,0.5700141535870612,0.4813032934417606,0.03729693394199302,0.5683800995874655,0.3322412828027812,healthy
tomato,0.5247736257209545,0.29463960662426464,0.5813779725014915,0.8049308711798864,0.0859079658821339,healthy
maize,0.8792200624139545,0.37434440844643735,0.29459052179533296,0.6595715330594409,0.12100410883210251,healthy
rice,0.8544582501503349,0.5245925137978427,0.45615197709551963,0.8715367664871561,0.5739415754420305,bacterial_leaf_blight
rice,0.8216079058720376,0.34369297771977875,0.5248046414822223,0.8367547236192965,0.3649271598774188,bacterial_leaf_blight
tomato,0.4545208036058688,0.04314937173965778,0.626433063751043,0.8738220623110666,0.5569369520074074,healthy
citrus,0.8983790607018826,0.18643337328478218,0.38624918162048477,0.6203035359564452,0.06377242843582598,healthy
maize,0.2765405635758778,0.3311739295141603,0.16621205012286205,0.6566580518382104,0.5441395317916417,northern_leaf_blight
citrus,0.40999559969019295,0.03272925175112563,0.0850026008145242,0.28038549889960096,0.5679815691367217,healthy
tomato,0.47004947614911663,0.20672991648446262,0.6433735771147386,0.7529820969727972,0.39831250135524926,healthy
maize,0.7491273959139129,0.3960809137879009,0.09927191764997341,0.4369274175775567,0.582825108210148,northern_leaf_blight
maize,0.8228474613981903,0.39766653102497185,0.3888616108107149,0.8071647159840563,0.3393770690260337,healthy
rice,0.8234954760397112,0.44493527400309185,0.6015540176382141,0.5889658800762645,0.2271901010089519,bacterial_leaf_blight
citrus,0.2873803462290869,0.4164360487088218,0.26623774420983465,0.29363346234676524,0.6679796202544898,citrus_canker
maize,0.5655594284669012,0.3464194644823979,0.06885507515241125,0.601276535214888,0.3481533561264878,healthy
citrus,0.7611068323613865,0.36604092040555813,0.14796257202892038,0.6429645017232994,0.38498331596719204,healthy
citrus,0.7490746102595173,0.2051327442303029,0.027694403163948073,0.440895616819583,0.33307565188862664,healthy
maize,0.4451056382734577,0.4708414234706993,0.11601125077356363,0.9129345925830901,0.5296149061602883,northern_leaf_blight
maize,0.5883419766190647,0.1676932292370429,0.3454715094029467,0.7127542804082139,0.592825449917794,northern_leaf_blight
tomato,0.2809333335870254,0.09905223067872918,0.6305042802991726,0.7456611119733085,0.07870325848478112,nutrient_deficiency
tomato,0.7970401941184797,0.46248268363894746,0.5610878017383566,0.3245719747556039,0.3340886110485445,early_blight
citrus,0.5262931903947587,0.44498433610682864,0.6070952785951896,0.4618193809140869,0.25525796119983135,citrus_canker
rice,0.3025662560340803,0.041555666839617214,0.628099235589366,0.8523791494589747,0.12028239026225979,bacterial_leaf_blight
maize,0.7098835309421528,0.07128472255448771,0.3565330583502019,0.9054194718026876,0.5577915883214724,northern_leaf_blight
tomato,0.8429211654503543,0.5335188308926965,0.41071919261969175,0.6208735675087107,0.013874040688221189,early_blight
rice,0.3548073356643314,0.5472188235379503,0.22088149951983463,0.7115855056463185,0.2969805664284417,healthy
maize,0.8375368917096425,0.3573340225694101,0.14793371954424206,0.5765348860379855,0.5389228219430728,northern_leaf_blight
tomato,0.3069568288828231,0.492609378893356,0.2194172902585346,0.714092703229545,0.46892954580773905,early_blight
tomato,0.6798858216632944,0.4950969901846013,0.21275071810632268,0.2065464029665471,0.5855896658437189,early_blight
tomato,0.343009469078468,0.262800474690328,0.1981249481009068,0.6885124969464316,0.1074021014101211,healthy
tomato,0.3792940807244034,0.03204712371130336,0.6493073380904266,0.182499067702303,0.2079573884675497,nutrient_deficiency
citrus,0.6102925431810942,0.2506122999843249,0.6089816600824983,0.2986705905065282,0.6630862054332769,healthy
rice,0.7112955778490992,0.5528237342314861,0.386144612128066,0.7373530684004939,0.1903010130937649,healthy
citrus,0.5815877574088648,0.14191256363533286,0.2924375169275029,0.9206672116781334,0.5483193606237461,healthy
maize,0.7597043938632253,0.005944304901295651,0.23273320439257056,0.31874278243725096,0.331877378108174,healthy
rice,0.40787651960852545,0.1966904667001608,0.32425582321982943,0.31294411398611366,0.07545066590427187,nutrient_deficiency
tomato,0.8215855500231058,0.32117135559728,0.11141327491546966,0.7291557321356084,0.5592219142583159,healthy
maize,0.4214083393365635,0.1397259129510006,0.4571219539071885,0.3742536188761122,0.5598269484715663,northern_leaf_blight
tomato,0.5840490463199866,0.5719081910998489,0.1940356020931603,0.6088076968771885,0.243581437621082,early_blight
citrus,0.8477972794387253,0.5515171257129883,0.010729640841984129,0.4301165466109137,0.2012799164790154,citrus_canker
citrus,0.7629307247121436,0.5485223214205485,0.42899614374398587,0.5063830098869311,0.057245377068070744,citrus_canker
citrus,0.9192894738212306,0.22567144514563622,0.5436573479340602,0.49751821455385864,0.24809805941608848,healthy
tomato,0.901697066099549,0.4186826099991651,0.3850680990843928,0.6857100062789474,0.6355136477655161,early_blight
citrus,0.898770310799635,0.47412176912961485,0.18897403831024673,0.8713632253262351,0.44273816805580035,citrus_canker
maize,0.39055063581351646,0.06449311949036216,0.41117733623796604,0.5800460795418754,0.013588361924883207,nutrient_deficiency
tomato,0.9055345941753824,0.07088876916546771,0.06407966163345707,0.7409039216082756,0.5530664785741786,healthy
citrus,0.3140137884539738,0.2855539665943408,0.46815254393200784,0.6678352887618018,0.42250213857647684,nutrient_deficiency
citrus,0.31437335672388683,0.4935939077402288,0.5010973448092741,0.9420049280653751,0.24188024831686886,nutrient_deficiency
maize,0.7085386931018925,0.4961680364314106,0.4099308707492436,0.8896060039120279,0.3089074418246268,healthy
rice,0.37563967436958,0.11683238119139797,0.04354136905362298,0.5735176310952269,0.47407047438335437,healthy
rice,0.5981296141103786,0.48195472700279873,0.1701743448635315,0.7133250263517112,0.48028772119607616,healthy
tomato,0.2995209025391167,0.12796917286399628,0.6479379988799429,0.6346889247414336,0.4900982583093305,nutrient_deficiency
tomato,0.4047951524100531,0.37164381740102254,0.40264333203014446,0.7345699954648552,0.6542691666118409,early_blight
maize,0.41355291011352413,0.5181449399027794,0.14151979175233986,0.9432214662986127,0.679927083508891,northern_leaf_blight
maize,0.7418900879549182,0.22711389971084467,0.47175336773195403,0.9136560939720253,0.593097296877946,northern_leaf_blight
citrus,0.4355504399951997,0.1999186731306341,0.0420985739885058,0.7100987163088204,0.6016923840127042,healthy
tomato,0.34143408614613685,0.3704394219818885,0.22586331754921765,0.18663671182176822,0.6355564619086163,early_blight
rice,0.6011657881364606,0.2988144109176044,0.47002933695571614,0.6702707899492578,0.2232334479871606,bacterial_leaf_blight
tomato,0.4682463594053634,0.11351096496354068,0.46215955108210405,0.633200608753024,0.2931041509269249,healthy
maize,0.7450470774480127,0.36653155914694896,0.11539586589642649,0.44104525416472734,0.3934099113538363,healthy
maize,0.4715933732716685,0.26422144098711464,0.6228831214588162,0.2682130416290066,0.104537850335921,healthy
citrus,0.8116813115658925,0.18964257635899634,0.15190596547576238,0.8143965458339917,0.366341831432261,healthy
maize,0.2608760233239805,0.11165666147459599,0.11375141580733261,0.7603418884707991,0.6214449983168381,northern_leaf_blight
rice,0.4642683458827588,0.03614675292397822,0.5284346822381952,0.2558733850804997,0.01424639827562808,bacterial_leaf_blight
rice,0.4568811132276476,0.4530728708103048,0.10986171371535387,0.3035176986684883,0.4727497167753803,healthy
maize,0.6769828325017557,0.10383352070503932,0.5604729964010418,0.22810345210664165,0.6251475448255527,northern_leaf_blight
rice,0.6059504153235058,0.19738930924855974,0.2878499448918878,0.7958138213196726,0.41056488769952776,healthy
rice,0.6510073804331584,0.3400870279512648,0.08806555869109434,0.3707834834270164,0.39335643898496075,healthy
maize,0.5034583199775997,0.04804406183900292,0.556208234080059,0.6176456639301526,0.08288877104340693,healthy
citrus,0.5491010301478818,0.3716177039131043,0.01811025120713967,0.6671359216198979,0.11446130825721794,healthy
maize,0.3059743649451516,0.07177842198865668,0.31857983502427645,0.5971714347943666,0.45438243705297593,healthy
citrus,0.34797344018841875,0.4677178225630391,0.1410112430461575,0.49770250208260625,0.5543036019759252,citrus_canker
tomato,0.9120042083515331,0.15520163754186786,0.12066840137594573,0.4282530404180689,0.18151536744538194,healthy
rice,0.2649983380500369,0.486497749580166,0.3050128381104016,0.3591009373173377,0.5540949724552612,healthy
rice,0.3088606625556957,0.4960840225660294,0.5297065629081406,0.7674545598205353,0.0855587638397646,bacterial_leaf_blight
tomato,0.6879124239811392,0.5378690386670719,0.16777731990112452,0.6825904276609607,0.474446389955908,early_blight
tomato,0.28007835712806295,0.22415133772801418,0.20681492736886384,0.6608670244925339,0.5849153471106786,healthy
rice,0.46675743444001916,0.31186068326625055,0.31647500539391543,0.19530169678464102,0.5125289247994909,healthy
rice,0.2567082292640525,0.5610129077888977,0.49047810773092076,0.27962630718412207,0.04352516754700026,bacterial_leaf_blight
rice,0.5441424365580166,0.1825920296382511,0.05436370714942556,0.9539848278654182,0.45738868205763117,healthy
tomato,0.4788907595974506,0.07897468675764706,0.21213570341622204,0.594251281962066,0.5035093823365668,healthy
rice,0.33961482704176926,0.4888456127927366,0.4888482952405512,0.8663945284645354,0.6153882076110203,bacterial_leaf_blight
citrus,0.6137501164627699,0.5442684176366471,0.4736165166469318,0.6754906675643563,0.5339439009129908,citrus_canker
citrus,0.8480138359197853,0.019372258733234105,0.27111866855769895,0.6312646638708548,0.19906850233558857,healthy
citrus,0.8885850815393272,0.25093280388726047,0.1990105778354534,0.5015847836255177,0.343875764705209,healthy
rice,0.5064253436954061,0.4000832875561904,0.3338018437930901,0.9395721085886481,0.33800998065240123,healthy
maize,0.722188107567877,0.498668027683575,0.4244100906977551,0.3575279527810249,0.41993519588943784,healthy
tomato,0.6313293392422403,0.2035787732332523,0.5852666081781165,0.5624952426717422,0.48769484049363343,healthy
maize,0.3408935031386216,0.5307566488078692,0.33229172207450514,0.2318792745914269,0.30195298552694316,nutrient_deficiency
maize,0.8338410365819766,0.45904891995902825,0.33646812075234206,0.8439175536268113,0.5975878338128665,northern_leaf_blight
citrus,0.5816638057409924,0.3766477836726379,0.38502000380046686,0.2969085626388571,0.2395303747678494,healthy
rice,0.2658422794034142,0.13067364489182035,0.5579861120873942,0.7221416240518799,0.3833196083922482,bacterial_leaf_blight
tomato,0.5100434952024635,0.0714618877442455,0.32484829402576276,0.7919607745399033,0.18801653208375246,healthy
tomato,0.8551237680322447,0.5161372265722742,0.2768469758182196,0.24700710128012437,0.12612353520107517,early_blight
tomato,0.8842196467854302,0.5002349738086642,0.23381521699978924,0.4164155466284638,0.6982764447542869,early_blight
tomato,0.8998273673750362,0.3684032814682315,0.10859179970418427,0.27372274388619694,0.029607362689775783,early_blight
tomato,0.9016917877708346,0.23297227818382568,0.028642874325790636,0.3062382875987312,0.09275750288292214,healthy
citrus,0.46558996364340277,0.13870637100944816,0.3838935463938493,0.676168661317605,0.18393193365760002,healthy
maize,0.5863782969066533,0.4108356556769512,0.44584080460722597,0.7895651929336103,0.2582074854796253,healthy
tomato,0.31417174555461996,0.17117712080369965,0.5672574283933163,0.41871765905831015,0.6208575760876643,nutrient_deficiency
maize,0.6089488652893464,0.12335843376874595,0.10904579798776225,0.8084997426519394,0.63491588673265,northern_leaf_blight
maize,0.6040122450934808,0.041826275956022306,0.3473898459598291,0.23375987338135423,0.016481594874085334,healthy
tomato,0.8269547849148818,0.43092962497246184,0.15533460252526227,0.6715546743487623,0.5420176303487482,early_blight
citrus,0.5745599383651874,0.21276688731847884,0.011814784074126478,0.6474691714861818,0.6883772091698086,healthy
maize,0.44116513592374434,0.4765758012235753,0.36397255221402364,0.20461753314789008,0.41938393446843114,healthy
citrus,0.6205218567909616,0.33528642703319533,0.4048335440878233,0.46623725886226947,0.4431293885695055,healthy
rice,0.7125070458401555,0.38623404384909765,0.5981911195403734,0.8243248772216896,0.3884041436532046,bacterial_leaf_blight
tomato,0.5359171596220323,0.5353249165039476,0.2701711286742623,0.49110917734945875,0.6484215426573391,early_blight
rice,0.6637005067100015,0.41153493905105715,0.5315731556101038,0.48654225407589435,0.25015832491372664,bacterial_leaf_blight
rice,0.40818892524173866,0.4700864938321693,0.5717867935674992,0.9263814042100647,0.646857623808009,bacterial_leaf_blight
tomato,0.6233215746427124,0.3462435404280923,0.5895448197644784,0.9190777073781804,0.5434238306973734,early_blight
citrus,0.2860529049296727,0.2574090863793415,0.30276648432401737,0.29105203682964415,0.37705313170833,healthy
tomato,0.5212672977886506,0.3351581362118797,0.5217454456331603,0.23668090037386424,0.5471391822522731,healthy
citrus,0.3201488731724629,0.25620921127994883,0.05734570518381195,0.6871955276676953,0.3019683520440388,healthy
tomato,0.2908145798656569,0.06161657134793043,0.0364197673067699,0.7185238120991793,0.31619914329030313,healthy
tomato,0.3469159215413277,0.02006644897474478,0.35552836766026596,0.28125984094540124,0.011739126120491893,nutrient_deficiency
rice,0.2781849675137926,0.3607828100781807,0.37766826520865915,0.8588605545184893,0.5544201815323729,nutrient_deficiency
rice,0.4039857675765506,0.5510660054217895,0.19604045546569718,0.2678126225486745,0.24965699486923562,healthy
maize,0.8728227514867714,0.14852095572935256,0.2226532770992782,0.6465936221341915,0.6447823510333505,northern_leaf_blight
tomato,0.6255703955123935,0.4060409597324933,0.07500622822929752,0.2808105393503728,0.2789277037947326,early_blight
citrus,0.7102851749337484,0.011458360725041108,0.6377947163430024,0.7755415427802046,0.24427489850479442,healthy
tomato,0.7690496240185891,0.14509223152922043,0.22659626473027958,0.42536770536602264,0.1149377910476509,healthy
maize,0.8898115298923778,0.047985715663944044,0.43467519282557837,0.2230276710372571,0.39193548842602044,healthy
citrus,0.26439854964995985,0.11657422478805456,0.24045063898799984,0.4320742366786123,0.4396585685387372,healthy
rice,0.47874832396209865,0.3380306165408923,0.45599919477633166,0.7653902292297985,0.3830103357404,bacterial_leaf_blight
citrus,0.8583448956219835,0.10586567564371194,0.0595147606366125,0.8364148328796193,0.19577363059397718,healthy
citrus,0.725974250021538,0.06136483977170151,0.2981667100034554,0.9018352825880227,0.323153431809361,healthy
rice,0.6896321756351336,0.4564106605205667,0.08312207813364182,0.8442493208506214,0.08266481541519281,healthy
tomato,0.8809374771737903,0.08674855439994714,0.4217031012091063,0.8072569124282207,0.4917149964415991,healthy
maize,0.4708069942627334,0.19404452634063366,0.15939494361674392,0.589933353392406,0.38198003202511055,healthy
maize,0.8954115158974517,0.22201668460692325,0.32109303887382157,0.8484461687611762,0.3673820862106799,healthy
tomato,0.8704377499674775,0.5392567212087265,0.5206453764798857,0.8646730347563798,0.40680196134492475,early_blight
maize,0.34663148379572156,0.23087824916977498,0.06168808093887165,0.40038848096082763,0.5262519047357694,northern_leaf_blight
rice,0.8209678919329519,0.11852153032667823,0.2970723742629572,0.459241347176862,0.6814726360476593,healthy
rice,0.6179620544101158,0.09571060551379783,0.5399008482889462,0.2838637916753898,0.35126061447064316,bacterial_leaf_blight
maize,0.36946462266342833,0.005519896801995016,0.41209454524562866,0.23296475679804365,0.28751865262753173,nutrient_deficiency
rice,0.9106560628676059,0.2514200803710903,0.4298395071439027,0.7595432148192978,0.11719544160155947,bacterial_leaf_blight
citrus,0.703880542235718,0.05844465740697865,0.4705732951918062,0.6601423771764803,0.3710522412994069,healthy
tomato,0.37755542182212753,0.4516539394208947,0.032891149213953974,0.3061595876620145,0.6359899963848586,early_blight
rice,0.45713662683392015,0.27868480691602415,0.05696600144828418,0.6041850602881749,0.34258892251819867,healthy
citrus,0.872849694336706,0.1982013198718064,0.22071893530982037,0.7523665214932962,0.4963669442380306,healthy
maize,0.26611650625366273,0.5249745708054001,0.10677642132167388,0.7327921349714919,0.06394932360747127,healthy
tomato,0.7302942180646603,0.5226056119599783,0.3151432241646384,0.936211527181569,0.24963585744668293,early_blight
rice,0.876551164286156,0.09833946837504566,0.4308352926501389,0.8728860507040042,0.3297887845799011,bacterial_leaf_blight
rice,0.5298594256697364,0.4326691475239488,0.3637164726813148,0.8534714925814311,0.35307410723217414,healthy
citrus,0.891012406062792,0.36248183504271264,0.36608864934512336,0.374821115457858,0.46442324748220803,healthy
citrus,0.8172980616882307,0.06952093625737914,0.14663836775748856,0.46377930499383513,0.32900188984068657,healthy
maize,0.3185572300001987,0.46516980271968145,0.3170209925965368,0.7227039768227634,0.4672522593103632,northern_leaf_blight
citrus,0.7600490475837022,0.45771135873876356,0.42933461537401435,0.4390714820008321,0.05194501885822029,citrus_canker
maize,0.4707022976754121,0.5612048854868505,0.4033593618542572,0.4988859485178397,0.2753390498574649,healthy
citrus,0.34931245802606936,0.10168210850187707,0.2611989025769363,0.39313404977820177,0.6077460968656737,healthy
tomato,0.9103170500017126,0.4076298627990882,0.10261166786791594,0.9180209383929785,0.4791655776552803,early_blight
tomato,0.7871845442403586,0.34857210907970837,0.20536686040808294,0.4777120276189375,0.05054501965655267,early_blight
