crop_name,area_hectares,rainfall_mm,avg_temperature,avg_humidity,irrigation_events,fertilizer_score,soil_health_score,yield_tons
wheat,44.28232093047307,160.59298365654823,32.69518880416323,48.141828939145014,44,0.8288370233838429,0.4895532962629608,158.2951652411265
citrus,16.533950029072265,45.669539724380385,32.00750927327482,71.04568199616033,9,0.9360236987285961,0.9298646560883022,261.44146125638656
maize,26.477860313097786,53.38916475440559,18.808306750966775,65.11219115270927,11,0.46044721972841385,0.6541905181784331,107.17992496837702
soybean,8.98643775697009,37.20295629448613,17.359096003762584,44.024236440652906,19,0.7428209567694308,0.8538294314765171,18.488016854792345
lettuce,37.84918416353011,109.72345029018042,29.847269067339553,38.174722229553694,54,0.5669328807329115,0.46264731233287576,734.8842016914678
soybean,20.181905732822614,138.71885994534938,21.280155437469745,65.54019688655694,18,0.9940256452086034,0.6134395340517402,58.07380871679112
rice,35.024606089043836,155.13726356089416,33.7318161283807,79.5380188923528,67,0.7317766144042479,0.7819357059706558,159.6133743945754
maize,42.778816105205536,229.2937786885354,30.926441405674332,52.35793994214939,35,0.8467022528708315,0.734431014959936,249.3151915525377
rice,41.00527924227625,233.35544453629694,22.69542241630881,77.81906375653702,10,0.6476127957193747,0.9877574557121473,212.3361953413697
soybean,49.91512534649496,134.52036910310574,28.520288422878846,77.66092135645671,32,0.7925266050827338,0.847945677643225,141.14758763246678
citrus,14.341023358885074,83.81123358021112,33.57343850713114,72.90339303698367,58,0.6301173747577364,0.945328320369109,208.67944762951913
tomato,32.73009470373368,49.07948133137813,29.850142391540874,72.68531284345295,34,0.694630019529428,0.7671924010623954,1137.1613280014765
rice,13.827891584834378,212.2670867682957,29.91042838323645,71.58561375601346,75,0.356619460525347,0.5920946416716936,62.64818916343479
soybean,2.039925953728694,104.17032896991896,35.14086264069013,50.82031435171544,71,0.5190707177155818,0.7806299152342813,4.615039174391414
tomato,45.32568978112125,76.94709811077689,16.778050651912462,37.243610870374724,67,0.7651518441757735,0.5110373163679929,1199.2748390954139
rice,52.49065710382742,132.39986318501485,22.684321970322593,69.37333066513142,67,0.6586675772084261,0.6499076017496235,245.02936796159543
lettuce,5.10570729435749,109.65182854331788,32.00154524125125,60.291731640233955,13,0.8627523625799629,0.541939534391682,108.6726039801168
maize,28.515879844787513,225.43437996750342,26.392779473109133,71.71222551555233,4,0.6629770096891798,0.906263207150543,164.8797659078598
lettuce,24.542621854758,162.0319329569908,24.592552870889342,69.1175029522702,67,0.7588106807200578,0.5445319313581866,532.9533130909971
maize,14.438669393727528,30.92154393662768,23.650036423422915,71.16335680713425,7,0.7317926224578164,0.928664552555418,76.46374169945544
soybean,13.538819950057704,62.04404356901922,22.58211073863416,71.77166844747802,27,0.41614704688321325,0.45520487666825904,31.630988617797357
tomato,30.55067853669339,90.40576953657283,25.484224697229816,90.30382901480417,55,0.5445367315901809,0.8140256600636503,1069.4120773293375
rice,7.023288099334491,33.29328340518216,25.096455896400485,50.457390882220764,9,0.8569460699308772,0.9553703367518662,33.6492839428309
tomato,30.736128505920338,114.01177141221223,34.163734863067006,62.27776224517939,38,0.4426161545418106,0.4774989888673239,904.1251985334807
tomato,16.662405511782634,172.78341328596073,32.52897541015865,58.46734862496078,64,0.8753764988571799,0.8621791149355285,668.0727021189311
rice,49.1130339390265,141.47444152134614,31.32513403431124,79.77278140828474,31,0.942834307673415,0.5651327895412193,243.9237505404475
rice,34.769314981969714,216.97345799032638,24.06880959702121,66.45937843997987,76,0.8750594894487067,0.6279972316503394,174.63380285625635
tomato,9.148250517556667,227.63664650707204,16.424764759697926,90.00699056849595,22,0.45129538416142895,0.902887182372353,266.8453349456221
tomato,25.26255470126274,148.33556455717107,34.67077326698988,76.70731223383481,35,0.9163385412268096,0.7195707775445885,891.7774738774327
maize,12.91999790742057,220.10601953094806,27.119042813173266,81.01455414548454,13,0.3592858155563842,0.6407578532765019,65.80177725259647
soybean,34.569812869185,238.1887039479299,18.546541114143352,50.986166259350426,79,0.5136026285869706,0.8435151740038171,85.54471841838983
citrus,2.9927045832868537,39.88288496797123,32.9743743312782,81.18877842466338,54,0.9514430162917064,0.560146419278834,42.29818737270824
citrus,19.188771273922306,148.57511028042913,30.37410696670785,35.439450967571275,53,0.5054686390663653,0.6005747501550852,283.9894310016828
citrus,31.97615150015465,139.18819848866468,16.270427793123726,67.16650627340539,46,0.7303248632654159,0.8442245448140233,406.5333733584619
citrus,52.25245782118126,174.36000521678173,20.094526774189,74.04459296876806,64,0.7247361283549063,0.8609870211879371,816.5377529756682
tomato,22.704519383650187,233.0099835759153,22.661485579600086,72.85667003210108,55,0.910188250781055,0.48294760972670536,876.2079811743898
tomato,46.5393507947976,169.4374647166411,31.270277002357183,86.10830769891581,17,0.9476869830081608,0.49883299233399186,1808.8834158083596
lettuce,5.518072351781742,89.38289846374639,19.453701254323395,56.44057462401956,38,0.7008123583338105,0.7685697513083741,102.6003825038419
citrus,36.225805947865915,140.3162092297199,26.717222157037323,67.87338196507372,71,0.503810745917459,0.7280119820518689,544.2745953843945
wheat,36.768925527345594,155.74651204061666,18.412366806646517,57.33024365311124,14,0.5515427743358106,0.9762440764866,114.46818864927269
maize,43.99478591926621,132.2463478852815,30.94017220672715,50.898086875124086,75,0.6639168874342063,0.5918146665316841,237.856342304682
wheat,8.788929521041617,219.7898033136011,27.219331899181103,77.19305360599773,66,0.9922579153487286,0.8841401254768009,34.79996789724713
tomato,14.421711945319222,172.0222151336179,31.778584775278034,76.94980731612233,16,0.7295641836494606,0.7402327944007403,559.348513927625
rice,38.36098489042191,193.56308378177687,16.899277968759456,55.510313056723774,79,0.675429455902049,0.6205720159183881,144.97911002003852
rice,30.756017694022276,200.82264888971847,25.051028361169863,83.78093019261158,65,0.5826846245955087,0.9631657088036625,156.21648404927305
rice,9.528294830737387,202.16409323505573,34.38517145627046,88.41790839138102,48,0.7868671271232417,0.6442234872883257,43.59968812485825
lettuce,30.001863954000704,228.07152397488264,21.513573095535016,44.99156404176344,25,0.8077744082558843,0.6851103026580911,667.2377022475937
tomato,49.79058953090147,36.49653836048017,27.778446163142174,89.86723312836006,77,0.5291200975644429,0.687553041149914,1614.164048922416
citrus,54.354535475014984,183.72077338500839,20.902819390090606,60.61847223517484,10,0.6101269701349274,0.5618199224963045,799.1453333337026
wheat,46.772977365515125,124.16176834738816,20.410331391955815,56.907085571403314,30,0.74019503879536,0.9932113683955286,158.71218481042553
tomato,28.81497219699548,222.77636097090092,18.52972917412109,72.51193312236421,28,0.7379529465331465,0.6726533559617552,953.3303090738382
rice,22.510007911691734,39.51311781853339,33.711152481754496,36.82920699013705,75,0.5354566768203111,0.6176724848702413,86.51047454268031
tomato,31.33460084368209,117.4214489031441,32.335569139105786,71.14629858942038,56,0.5284244485743665,0.8661190915512837,1118.8579918375003
rice,22.456476201336088,160.4026368817827,29.188790948508085,86.38133669451531,60,0.7241421460999432,0.6465055266228175,111.07493411392309
maize,26.323759762802354,117.03703328380126,27.46599252541935,46.12830192482256,18,0.8503543097091033,0.6305939913579295,142.98151632944754
maize,3.261040505707313,134.7800137121719,33.63884091833541,90.33979771414405,77,0.6035371478308473,0.7810270507714236,16.53619954636076
wheat,9.552157642799088,167.65213249108461,30.670402774423113,39.48247508857551,30,0.6557406497630847,0.8576383864256052,34.29601212962669
wheat,39.37265962749059,79.97296999274998,27.209305776408165,46.48618579102008,48,0.6900968400612387,0.5200514655438631,127.4716464805127
lettuce,6.970880795303002,220.31462975397494,18.153430188546764,70.28961630963175,40,0.9459704675863735,0.9471786319603692,146.6685111305517
wheat,5.058326031605118,30.482950175120752,35.174696330645084,84.24637464714101,27,0.5515180069022066,0.7586443239592473,13.699730606788977
soybean,50.49941684061846,220.19792307993922,27.33038626910647,37.958361057078946,54,0.6449301880045532,0.7686879282453929,141.77028938938486
wheat,18.97705884601396,215.33272253734867,26.404195263122176,53.76083034343608,36,0.5211943620982755,0.4812626408405182,64.34454320038222
citrus,16.30254719821407,38.57390375059657,34.564127232240324,50.65338088612255,34,0.7118051167272714,0.6198230882613364,202.24221014160378
maize,3.4605016224302863,21.651761757501347,35.5804216341512,71.29879640411112,13,0.9770722782169422,0.7207294786347171,15.610821439825054
lettuce,2.98001830633623,148.40000957109768,20.095206229918624,39.5132914881469,75,0.9891067111006465,0.8082814702785669,64.89538374929754
maize,21.684246990355916,237.96753019218946,33.04393214754516,57.999817330081115,66,0.5848594142656148,0.930716331073576,119.72505711779648
rice,23.988737164893614,20.50640203014413,25.466707362780255,89.26233481317463,73,0.7432196448215928,0.8418248813846404,107.43493895085875
wheat,19.30438333313281,132.19620939413832,17.108440544675055,91.52638761136927,59,0.9547161345367011,0.5565034659842688,55.496869691586085
wheat,40.64596190670794,239.16721267050443,27.31473620073912,68.84344006350128,20,0.6007655671625606,0.7703423991871934,143.596002799949
rice,31.09741562787501,159.914846001759,18.297471787756827,38.29351884109593,50,0.8667296276111767,0.7573637758171325,140.73595907632983
wheat,7.622560445069106,72.99671637453811,34.89605443017412,76.6973088644661,72,0.3578474271327018,0.5783937068139837,18.788640611893392
rice,45.401366046120806,38.43566839355746,26.714880915400087,37.62403463777397,20,0.5390726246713069,0.6687052404590264,188.58591331718523
citrus,43.528136667608216,142.88753288488545,17.733981494080762,74.52221320387622,9,0.8294256311410253,0.5910699221045657,574.8942954217391
maize,47.32749641973505,205.32238238454403,28.028648578212618,45.11511130275163,30,0.457186635541047,0.9586569430411216,271.59479938423357
maize,43.6126980380712,75.60485754427293,29.901005911489104,73.30366564108394,21,0.8100330520903847,0.5355595405163075,225.2600280503659
citrus,2.789485282463139,183.50539107170468,19.754840292655818,61.60875591348055,18,0.6630253018251797,0.49528547594776456,38.89556154027437
soybean,44.55146686540594,131.40161587468594,32.41613609975988,81.25218548161655,59,0.7672691985663588,0.511360026613181,116.1156958530901
wheat,11.047935753646446,34.198079479627125,35.8265976745568,43.842837395318526,42,0.5409736012457815,0.6734577903735613,28.358019131979802
citrus,8.794134197304057,170.03020760039408,25.603176418522903,60.55445902478969,43,0.7248666151459393,0.6212532855464363,140.23231203150766
wheat,25.15903923827591,166.98134150657364,30.86431605008217,64.98322079463766,6,0.8680113014599339,0.8667392183694207,92.41986425687413
citrus,26.902531943615223,127.55610022557555,34.85996452464319,42.2912858208401,56,0.9557754172512007,0.4889902138212521,379.7679875153679
maize,35.046216671791235,33.62596912280951,17.299638478388225,88.69397388290497,33,0.4720616364317439,0.7209661441510691,125.674230229624
wheat,13.436357123545456,184.01390047422402,24.300837502050392,91.03677275324677,17,0.5020255940631606,0.6690187514851325,47.1978932286702
tomato,40.36751797574859,219.21575145196374,25.89744501261969,55.25607358566057,53,0.671419776697684,0.49925124439157065,1480.4721839303481
rice,16.113959619008956,196.15645853696736,30.85131177071896,56.5432786402056,52,0.7831169864332291,0.48847017739987814,78.4885367374292
maize,34.64308635177471,81.78976894374063,31.91650981653459,69.52618833246412,20,0.41375196640748485,0.9060924973996761,172.24874677990826
wheat,12.599011734125018,36.34784912909239,34.41589237400092,79.96644397636001,11,0.45719305184963305,0.49372393522482294,33.42286972151683
maize,32.410359113382626,84.66333785382703,19.360386791143185,56.68893403077461,6,0.5321642433318682,0.5187588020247658,136.22832924150504
citrus,29.983671973749416,216.11418727313074,31.60749770774683,50.21407045863316,68,0.961775280836848,0.6987057174867926,509.09769175371446
rice,46.573853099583665,110.74104931016691,30.56681554744456,55.20947012494045,9,0.602755154844919,0.8849784575243845,227.099729928303
rice,27.323425865015686,148.17996876256245,25.182414397017332,67.79875713876527,73,0.4424882266971739,0.9789260153705119,133.85467601452277
citrus,30.23326154449318,68.23619418940595,26.126307312727505,60.349217549115124,26,0.9902248001481996,0.5190305760768918,460.7730424604192
tomato,35.69951147562241,219.57723883785062,23.835910272171386,50.57388323187292,53,0.8010230127365603,0.5188813596135784,1354.9023033407416
rice,14.631412215724339,206.88599249090387,25.946094712224603,76.02890673886924,6,0.7186862832838967,0.9770552593414374,76.53896928826646
rice,34.62458983486869,116.76660868836267,33.639214702190266,79.40870093730236,41,0.8827847086203474,0.7133540391928327,153.7850212444322
lettuce,14.71090794737872,56.82093545749075,27.98714814255823,43.909540335624285,33,0.703672868321782,0.815856789479112,301.10733733310025
lettuce,28.012181495541014,216.02616554152232,34.922680724925016,84.94070596146162,5,0.9675323320097804,0.5861586454734357,574.5455103058435
lettuce,34.46102555157379,40.343815470219255,20.12598109620915,72.20383819508807,22,0.9519577431805142,0.8340039227665939,688.4273140199455
rice,18.780534751098727,142.48808306196574,33.25864359505176,66.39684590655555,28,0.9748570422934077,0.8981223332221276,92.985645812789
wheat,53.23256634270865,208.03706646355806,21.74969179599842,39.39001379165209,37,0.4899371617225217,0.475735911203588,166.73765970317868
rice,39.1776563819379,29.872343017622246,19.946760183104747,85.84530731014561,48,0.9827136711071394,0.5406861004640934,160.6588075479494
wheat,7.95420261447409,83.12826279770205,23.183535233816023,79.96808535246879,11,0.8580062645439409,0.5504490690770456,25.975443498120413
citrus,31.55649937761311,28.52821434839752,19.655764466042324,43.092772648705335,45,0.5794325763956626,0.5917400141818121,374.90992403229353
maize,5.243924866227786,149.0832360832129,18.060208690549853,49.13098586508991,36,0.39291979199632354,0.947054231676586,24.511089878801062
tomato,30.070647509895192,202.49809231914224,31.138726071229435,42.051773766976,54,0.7412524358768555,0.8271067596560447,1189.8285497320517
wheat,27.36187977096803,41.05420501859618,19.62529078300564,82.58469682269254,74,0.5862785349018593,0.6115327380560421,74.41453715004008
citrus,40.42451431813435,34.09745612725026,31.378652929740916,74.87994417591788,44,0.41014157374718085,0.7540740398274974,540.2637230019965
citrus,35.92588678403599,181.08623229388488,18.453695936629884,70.12564837261158,18,0.7881615181678483,0.9828681714180691,540.6853318287722
maize,24.750274951603842,130.27205332269406,20.077209584933918,85.83425384415527,17,0.40944542224718544,0.4575222953074165,103.7680972954411
soybean,28.750170043735658,32.55236192636359,20.706652201752966,37.12322400172608,53,0.7636495274725115,0.5446904093680649,65.3648709768366
tomato,8.820693755658322,112.62713851857328,25.490828130409845,87.5305245753642,45,0.43151591253735344,0.5521579610398466,291.4397798702953
maize,13.281036617137577,186.31661312333188,23.352083721936836,53.12670979376001,57,0.8076025062929998,0.8837836573727311,79.41323740721093
soybean,47.676036163409684,150.19535571234712,29.423749683838295,91.34878089197007,56,0.3644525829179635,0.810533022713749,123.04378764697715
soybean,8.87002792567107,50.367590673730554,21.723231729917476,91.95839123310522,42,0.6680612117232794,0.9218761126239297,21.678664685642595
wheat,0.7744590920311143,39.32777869982965,27.624094440525777,66.88559601075467,26,0.8116817732488274,0.6287530422021411,2.580792896243654
lettuce,35.2794729975656,152.25275253344674,22.4007355685574,69.26281215921296,4,0.5300896436783913,0.9413613427311907,777.9570510256773
maize,35.153538778291946,31.236221572932504,20.88365433663072,42.63745622241598,33,0.9103386216944893,0.668764164004448,175.22412320807976
citrus,25.28301548865458,143.79098327551935,21.690867850006725,82.24971689558487,56,0.471877781633563,0.9725527353407042,394.3169288320371
maize,49.80042703203809,111.0137555638595,27.89702280577723,60.210912519891664,45,0.3606036322500288,0.6356795082402659,243.9674426872913
citrus,30.58814682829305,221.2499327199895,30.989854838157818,84.67939737377682,53,0.69883945054098,0.7149195189733171,491.67288861144283
citrus,35.02037990231303,88.70662761653305,20.07216362938776,43.311476079499755,29,0.3725484439596035,0.777261688483268,450.67691005172986
lettuce,35.025828273968784,155.98872711385852,29.959487425978324,70.27968974610359,8,0.42900797110809136,0.8013453544704501,738.460396557329
wheat,37.84974456056308,74.80876022701919,20.906195464185704,83.25156890226822,18,0.3900945650422746,0.7264855326721872,112.2137749510729
citrus,26.4661091891482,205.39938240427526,32.605509619665426,58.121172513970464,55,0.6086305636177725,0.8211241843273749,418.84522809822084
rice,26.32408769978947,174.37734776288121,33.55101748932954,75.51480659914594,68,0.9905482882388845,0.5066196020700059,126.3471752372514
lettuce,42.94894712032144,137.8948231664143,21.86161672976054,78.21872054799223,79,0.4377425322633717,0.5475775642615107,838.6978131683525
wheat,6.823107438992629,233.13743387844985,25.86746306778093,90.28288283146719,35,0.8204490097034329,0.8284391884630657,25.2623026799908
wheat,53.78549375233833,33.903833332020504,24.664515415947058,69.61263384534104,16,0.8900832092073466,0.52610035635363,173.6166148072956
lettuce,43.43153427391056,76.22212726607091,33.090527605118226,78.59696642520831,11,0.6384954013710911,0.4996090776353979,791.9922939421548
lettuce,31.710705995490635,33.24963184495775,23.99426251645691,58.16416948734434,71,0.37501902400302567,0.9675743356886162,603.6499470701284
rice,19.355096862592674,52.936642988553594,30.583121638313376,38.47088751892647,55,0.7565180158936453,0.5997954005070407,84.36296971171159
citrus,15.259240102737147,35.98403802257622,34.692156416672844,50.89579138761245,49,0.41956905905084124,0.9466792879121364,186.1878898012825
soybean,29.90313051326483,48.44070058309197,16.358652924551585,58.6546434076449,25,0.6089085556726109,0.9889027282503133,62.606209558914536
tomato,45.61081481100172,176.94217075057165,28.15310460877269,36.966015876824,17,0.36245174625653814,0.833548137857091,1667.8628376150978
maize,32.44415488593389,220.36085598947545,19.54276342724454,39.7005933717995,28,0.7535675842650966,0.8381040993245751,169.30200887712627
soybean,47.07254714251125,30.910629302350415,31.12085541757271,51.16036770971688,75,0.6403104515616199,0.7012829815438654,108.65208622111555
tomato,46.14921568453083,103.4455059471941,19.453963780412657,39.89321393034201,15,0.48998093452228864,0.9339318956877039,1477.0359097485987
lettuce,38.3486295263064,26.665324356601555,18.01120270004612,38.45000979668581,78,0.8542225439247754,0.5744397415450344,618.5228404753905
citrus,46.22166620969011,192.46453969703074,24.79208929959053,81.17559297863431,68,0.7233809814755159,0.48124853389179234,721.0624406807455
citrus,36.55602251294191,96.40327597969831,29.75701993468244,44.8074829438897,15,0.5418985675693735,0.9353566774523205,555.8911209432439
maize,53.57197264189723,222.97675692984012,21.96627418691782,36.03784102282406,13,0.4624622771729603,0.5999247197004307,279.9440825087279
citrus,7.051799462602265,70.1591927180479,31.300211883130565,46.28208986806839,79,0.6841502213655348,0.542392870234081,100.26188798083732
rice,46.696588332699925,133.05248462644852,28.136636333984875,77.31738317424734,28,0.7830004796174395,0.49584263338249357,215.44114365184052
citrus,9.054834106760726,172.75020038372705,35.083870903147655,60.67682789785324,70,0.9935277586644689,0.9487839342169331,143.3902130093434
rice,10.924357782014749,31.237940932383733,35.48285727189375,49.95955966589845,16,0.7977447299772423,0.45853462487829305,38.043862104465994
citrus,20.687812293818656,106.82892599665693,30.90764319734845,87.14945746065533,59,0.4186293402348653,0.5017261493014658,283.6768579086439
lettuce,34.534156500430534,185.3892241345881,18.22085922335326,48.057107844967014,65,0.9020748772019895,0.9801652363897804,725.191275894376
citrus,42.08652722871032,66.8064327163924,17.813864922823708,49.69559265197191,10,0.6186736810869866,0.6464219491193428,483.97447084225934
rice,42.09314829877001,126.71234234559132,31.546399551194476,73.30330349293862,31,0.6969779578586244,0.6789212316246696,201.54373252704022
lettuce,22.66475056159557,152.02446834913496,30.381628844918197,45.166838398138395,74,0.5887976773896715,0.9840030931579518,504.1317325644273
citrus,1.393045948751326,135.88263285184087,21.435683741025237,76.1944097197235,12,0.8322225619383307,0.8509991870528234,22.538779481232364
rice,48.22067703184958,101.02590021619274,32.490709857520244,58.25784292287038,24,0.9895081448947781,0.6780408953803907,239.46747912736475
lettuce,47.85178164815079,203.02451216341976,34.33728949852201,40.296665134000385,73,0.9716093349395053,0.6218449718217631,1016.0704721372941
maize,17.14937356032637,127.45447572106227,17.891154413840823,67.9729230010831,12,0.8192713407222751,0.8010818869333014,80.66442086654588
rice,48.86429422053514,174.637335128346,17.09832108836158,69.58412224356726,26,0.7390112906671239,0.5205682234666352,191.07919554598317
rice,26.04225277856353,113.65972286907788,19.63432381917116,41.374948448732944,11,0.8329098579953005,0.9225683381451943,121.14924688965404
tomato,23.152567831529108,64.49295886443755,27.508763133619706,65.94415030106546,40,0.9402756503387752,0.53687584823068,824.7161065730219
rice,50.43792591634461,174.76275569844438,27.149476478643553,50.97358517642474,6,0.40982486947531876,0.7019302712579958,240.5143103438782
lettuce,10.210872393979061,158.0457908501571,28.06016552423722,41.61225075805953,79,0.5739077614218819,0.5872026066164708,213.1541447048482
lettuce,29.396951632542265,235.34456829299552,25.636455703184634,91.81397750498317,30,0.9143406258540305,0.9033119060028664,705.402749240347
citrus,52.74418530850946,106.60512560645728,24.06125871585794,83.9280014511643,64,0.3725869981484508,0.6754673330508614,744.8011680673669
maize,20.19312041420325,22.52988649648447,25.461469065231764,74.73615072390295,56,0.9617738170189838,0.4728364259113293,102.80633340414163
lettuce,33.98092817681222,41.324138226414625,31.409079880544347,63.84996131982974,46,0.6490757021649738,0.5562055204296759,640.5611461346233
wheat,37.50530073740755,62.0350255790923,28.42169320235672,85.14113322769728,60,0.4942410718816688,0.9537507476119376,123.16654841901955
citrus,9.0936612782635,154.8484776332239,32.60462521797087,46.64344502712888,51,0.36070902349566114,0.9195027748984262,136.10616473643248
lettuce,30.835096282831586,20.48837744592406,19.392632365678818,54.72867447955352,35,0.626788125990049,0.8986458362736057,540.6714909624602
lettuce,32.966088505783404,227.93791842336196,34.96424905230566,37.26714284611696,77,0.663315599782225,0.8384083877182611,657.9831219743365
maize,21.01756252817995,57.04176903590803,33.58320622866704,43.162576661414775,28,0.4398105428763475,0.8689020805473809,93.55346031550249
tomato,45.59363736042817,50.19081836673974,34.03929453809606,44.03233861209748,51,0.9802198296932777,0.49210303122626664,1465.9803698174271
lettuce,0.8856928181334033,110.971127435423,30.03814190128229,68.95592683909226,42,0.9714781426932759,0.7042023782330329,19.814298534482294
wheat,19.617360164792267,155.69792676450652,21.59014085425841,53.319624908359444,67,0.7233882670076993,0.9138053126052839,71.66602757380339
soybean,41.93937978607122,57.810412466738015,20.306405703122607,81.32471423037974,65,0.9673341684094638,0.8673537361719914,103.1511264214094
soybean,41.0379635481354,107.83505980032925,23.542101012480465,38.096197460351746,16,0.5001687367063681,0.9813084432017165,106.62766053513853
lettuce,7.76819910868993,140.08327170885673,21.51057966453927,48.6999496495328,49,0.4860409614498015,0.7506785493210695,157.44252297850625
soybean,45.2490452014863,199.30089346535465,21.57650395268338,63.06036571882193,26,0.8059712511296773,0.8434006606886932,130.62878736563414
tomato,16.959243894858833,226.08024308509098,23.638965440930246,65.33174826104153,65,0.8116696339362565,0.8066384283258284,676.6456517144085
lettuce,50.12072577099326,156.53908395216052,30.39105720003055,90.83727935077945,8,0.8982775896706096,0.873958317339911,1178.3253999187139
rice,24.513846671633242,120.43723816826015,16.224210575315425,45.82243737434163,43,0.37813166455473574,0.8608161278508301,84.33431558346851
rice,11.441423318060767,124.78833180449726,29.282067450318568,88.31408970060755,54,0.833250796043767,0.7204042953129548,55.130471341696236
lettuce,11.659595548266287,128.5024788870521,21.942417649950226,49.50202367318357,71,0.8627176292771188,0.9698625359102235,269.63052273074896
wheat,39.9286204922593,225.13954746315417,31.882192715360922,65.37300041346728,15,0.8279481506359907,0.5806392030615628,148.67900891368467
rice,45.81339550446322,216.2869359487902,17.863227930798082,77.36872645900559,19,0.44488600137010065,0.9329452849809801,187.97906825890814
maize,36.696548699994466,171.7631072470769,35.70392645663637,65.45709518165035,64,0.727938165029168,0.45958970071676647,169.47825159122553
rice,45.33697339852737,65.57047220378328,31.351674012533287,66.17542403318237,75,0.6136804553821118,0.46634241371882473,198.7609572576752
lettuce,35.953659200841955,223.08344145999342,23.157795817181665,64.71376368268827,39,0.5529827034625782,0.6472285935600591,767.63003145828
wheat,35.59195792076713,177.3427021211529,19.265205936348668,62.044733065566675,38,0.6595006492054367,0.5298381042221257,114.53841139884209
rice,37.862126960264156,230.14285735818376,35.65084168843481,48.58257248954554,39,0.45716084459653034,0.5184802690567709,144.79352152437852
citrus,54.64411141972894,79.89065795082645,29.010396740173192,69.88278370057651,78,0.3614473148690555,0.798026730829675,763.1225509325541
tomato,0.9250485051680439,44.15702618273585,23.029668056408802,70.05332477751388,10,0.3637195521247885,0.7079558576502966,29.053324034147785
wheat,40.682252586578386,54.15834964477581,34.60567630292898,76.69418905576943,42,0.5829453812182145,0.8562045362491617,111.47042560785309
citrus,28.33703586717306,79.86130542797741,22.861664749322237,65.35506321339734,76,0.8162658502438311,0.8691352001470962,448.33995708117095
rice,10.589048164220744,186.42774986225385,19.151723939609163,70.64317232386873,76,0.8300277945786446,0.8667469972261987,50.205306571403426
maize,47.59943272209721,148.27388254010756,30.199213101246276,80.73398329741049,78,0.5715192425717974,0.8899515970009992,257.83329207729184
lettuce,20.95922974342598,57.644354758219606,35.46219623593199,79.34851658923785,44,0.9156104663278016,0.8109133820146448,384.30823470034187
tomato,53.70569648856549,59.40541122088059,23.309231998818106,84.95051931960003,54,0.3769047344377043,0.9345341947659054,1793.1222797894116
maize,32.60069684882236,142.81611283403248,30.875689055433835,37.12498531877071,76,0.913525455994764,0.5603632986564124,186.17929311653128
rice,44.81029591984522,84.35645296115698,35.265072134891405,40.63975145711269,28,0.5496195919791735,0.8161037167895258,169.73790101252808
soybean,8.759668908536932,202.4701090523752,31.823869081075827,68.14081626748288,22,0.7693058050911369,0.5241704669606161,25.32455897163156
citrus,50.52496928830385,125.35971785997866,30.496492153621176,59.82811451734011,44,0.3677554212548301,0.6982544771085415,719.8675631748895
lettuce,19.110763546510828,110.83018893645817,30.515113279321014,42.23075832550512,60,0.8103486877227504,0.8968194096580451,428.54150067703756
tomato,16.97753903761853,176.6749464497079,21.901539856829817,36.21215764674317,63,0.5572798384984133,0.7740972085927333,636.2433247354325
maize,53.610512574320985,131.0932838638817,30.51974787544068,83.02272917344138,49,0.6846798992063667,0.48190033968479334,271.51094409611943
wheat,40.74980928804449,140.6708605561618,28.110791864905956,76.00097116776672,28,0.9549540787872259,0.6854073587557233,148.8410282979705
soybean,29.4116955722837,116.18465833907253,24.508570439130985,71.74427746034013,19,0.9405213255431576,0.8308293586031579,89.34089950790857
soybean,44.11350672028259,132.5564629769974,27.34623918007396,79.28510029512731,74,0.7652267317785468,0.883824341652734,125.39511213214526
rice,26.121880421030156,168.53812715589322,29.561434634518665,73.67383685666016,48,0.5931266672933448,0.9750173910250812,129.9343255943216
wheat,33.4620799498599,142.91519336989424,28.660064616250644,84.86851297849768,70,0.6539650277345228,0.6178429094841523,113.95985624770212
citrus,54.11858596333454,118.25407547482953,25.84158388242257,81.13297199289624,48,0.5832149812575107,0.6723337675713376,808.1201848347466
rice,13.68580455711346,112.08506585828223,33.499418932919184,68.10267195981749,28,0.6916492622464903,0.589537268898215,58.59998062331534
lettuce,3.512396081891382,116.02872414855031,22.785956644642283,89.56817601525168,58,0.3627576575920614,0.8685517430153322,70.46678759731657
soybean,52.60901193303501,130.03533037766073,32.00341198765509,46.32767863573303,61,0.7242668552263564,0.5432755911052095,139.8726191382392
maize,14.856419324090325,206.65791360157067,20.38289572092019,86.14611271640449,30,0.5199552804117624,0.6588350930765992,74.9943187838875
citrus,27.102359284009534,100.05759104113628,16.16557233406921,79.53599132403775,57,0.7774127966619802,0.648853950647192,308.91697017040565
rice,39.26546141311185,118.57537563574809,24.264625712852876,40.167652678472976,73,0.42418613251871806,0.5258931204826602,166.96985869881124
citrus,43.555937910871926,238.34249692199995,33.961675126793,72.56662842313446,61,0.963726619440895,0.9058020287888919,716.4136665809997
maize,15.887114869533045,146.09826551442507,26.545762718492753,37.46882047516671,58,0.4288813109779545,0.7500252029550707,84.00729094557819
lettuce,11.553225913695973,228.77649554613112,30.36323448152058,39.916042001747286,12,0.6541117185590057,0.7425485236038675,256.86287660546014
rice,47.03681761590227,24.363892794318232,24.074659888141504,78.26574375146095,73,0.42885575357756767,0.7373283848710407,192.09490069069295
tomato,45.51936920829327,137.2709770985416,32.619578339373874,55.8673241253713,23,0.528231917485572,0.9972433525210189,1679.373121693561
